:START_ID,:END_ID,:TYPE,is_gang_crime,weight
FIR-RBG-2021-00009,STN-KA-RBG-0020,REGISTERED_AT,,1.0
FIR-RBG-2021-00009,OFF-0003740,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-RBG-2021-00009-000,FIR-RBG-2021-00009,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00009-001,FIR-RBG-2021-00009,VICTIM_IN,,1.0
FIR-RBG-2021-00010,STN-KA-RBG-0020,REGISTERED_AT,,1.0
FIR-RBG-2021-00010,OFF-0003740,INVESTIGATED_BY,,1.0
CRM-0000213,FIR-RBG-2021-00010,COMMITTED,True,0.9
VEH-00000240,FIR-RBG-2021-00010,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-RBG-2021-00010,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-RBG-2021-00010,COMMITTED,,0.8
VIC-VIC-FIR-RBG-2021-00010-000,FIR-RBG-2021-00010,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00010-001,FIR-RBG-2021-00010,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00010-002,FIR-RBG-2021-00010,VICTIM_IN,,1.0
FIR-BLG-2021-00004,STN-KA-BLG-0004,REGISTERED_AT,,1.0
FIR-BLG-2021-00004,OFF-0001290,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-BLG-2021-00004-000,FIR-BLG-2021-00004,VICTIM_IN,,1.0
VIC-VIC-FIR-BLG-2021-00004-001,FIR-BLG-2021-00004,VICTIM_IN,,1.0
FIR-RBG-2021-00011,STN-KA-RBG-0029,REGISTERED_AT,,1.0
FIR-RBG-2021-00011,OFF-0003798,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-RBG-2021-00011-000,FIR-RBG-2021-00011,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00011-001,FIR-RBG-2021-00011,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00011-002,FIR-RBG-2021-00011,VICTIM_IN,,1.0
FIR-RBG-2021-00012,STN-KA-RBG-0028,REGISTERED_AT,,1.0
FIR-RBG-2021-00012,OFF-0003797,INVESTIGATED_BY,,1.0
CRM-0000213,FIR-RBG-2021-00012,COMMITTED,True,0.9
VEH-00000240,FIR-RBG-2021-00012,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-RBG-2021-00012,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-RBG-2021-00012,COMMITTED,,0.8
VIC-VIC-FIR-RBG-2021-00012-000,FIR-RBG-2021-00012,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00012-001,FIR-RBG-2021-00012,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00012-002,FIR-RBG-2021-00012,VICTIM_IN,,1.0
FIR-BLR-2021-00010,STN-KA-BLR-0054,REGISTERED_AT,,1.0
FIR-BLR-2021-00010,OFF-0000516,INVESTIGATED_BY,,1.0
CRM-0000239,FIR-BLR-2021-00010,COMMITTED,False,0.9
VEH-00000215,FIR-BLR-2021-00010,USED_VEHICLE_IN,,0.85
PHN-00000532,FIR-BLR-2021-00010,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-BLR-2021-00010-000,FIR-BLR-2021-00010,VICTIM_IN,,1.0
FIR-BLR-2021-00011,STN-KA-BLR-0048,REGISTERED_AT,,1.0
FIR-BLR-2021-00011,OFF-0000462,INVESTIGATED_BY,,1.0
CRM-0000032,FIR-BLR-2021-00011,COMMITTED,False,0.9
VIC-VIC-FIR-BLR-2021-00011-000,FIR-BLR-2021-00011,VICTIM_IN,,1.0
FIR-MGL-2021-00004,STN-KA-MGL-0020,REGISTERED_AT,,1.0
FIR-MGL-2021-00004,OFF-0000985,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-MGL-2021-00004-000,FIR-MGL-2021-00004,VICTIM_IN,,1.0
FIR-BLR-2021-00012,STN-KA-BLR-0005,REGISTERED_AT,,1.0
FIR-BLR-2021-00012,OFF-0000059,INVESTIGATED_BY,,1.0
CRM-0000001,FIR-BLR-2021-00012,COMMITTED,False,0.9
PHN-00000776,FIR-BLR-2021-00012,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-BLR-2021-00012-000,FIR-BLR-2021-00012,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR-2021-00012-001,FIR-BLR-2021-00012,VICTIM_IN,,1.0
FIR-KLP-2021-00004,STN-KA-KLP-0023,REGISTERED_AT,,1.0
FIR-KLP-2021-00004,OFF-0001627,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-KLP-2021-00004-000,FIR-KLP-2021-00004,VICTIM_IN,,1.0
VIC-VIC-FIR-KLP-2021-00004-001,FIR-KLP-2021-00004,VICTIM_IN,,1.0
VIC-VIC-FIR-KLP-2021-00004-002,FIR-KLP-2021-00004,VICTIM_IN,,1.0
FIR-RBG-2021-00013,STN-KA-RBG-0025,REGISTERED_AT,,1.0
CRM-0000213,FIR-RBG-2021-00013,COMMITTED,True,0.9
VEH-00000240,FIR-RBG-2021-00013,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-RBG-2021-00013,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-RBG-2021-00013,COMMITTED,,0.8
VIC-VIC-FIR-RBG-2021-00013-000,FIR-RBG-2021-00013,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00013-001,FIR-RBG-2021-00013,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00013-002,FIR-RBG-2021-00013,VICTIM_IN,,1.0
FIR-BLR-2021-00013,STN-KA-BLR-0055,REGISTERED_AT,,1.0
FIR-BLR-2021-00013,OFF-0000533,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-BLR-2021-00013-000,FIR-BLR-2021-00013,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR-2021-00013-001,FIR-BLR-2021-00013,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR-2021-00013-002,FIR-BLR-2021-00013,VICTIM_IN,,1.0
FIR-BLR-2021-00014,STN-KA-BLR-0006,REGISTERED_AT,,1.0
CRM-0000135,FIR-BLR-2021-00014,COMMITTED,False,0.9
VIC-VIC-FIR-BLR-2021-00014-000,FIR-BLR-2021-00014,VICTIM_IN,,1.0
FIR-RBG-2021-00014,STN-KA-RBG-0003,REGISTERED_AT,,1.0
CRM-0000213,FIR-RBG-2021-00014,COMMITTED,True,0.9
VEH-00000240,FIR-RBG-2021-00014,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-RBG-2021-00014,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-RBG-2021-00014,COMMITTED,,0.8
VIC-VIC-FIR-RBG-2021-00014-000,FIR-RBG-2021-00014,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00014-001,FIR-RBG-2021-00014,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00014-002,FIR-RBG-2021-00014,VICTIM_IN,,1.0
FIR-RBG-2021-00015,STN-KA-RBG-0028,REGISTERED_AT,,1.0
FIR-RBG-2021-00015,OFF-0003797,INVESTIGATED_BY,,1.0
CRM-0000080,FIR-RBG-2021-00015,COMMITTED,False,0.9
VEH-00000221,FIR-RBG-2021-00015,USED_VEHICLE_IN,,0.85
PHN-00000553,FIR-RBG-2021-00015,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-RBG-2021-00015-000,FIR-RBG-2021-00015,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00015-001,FIR-RBG-2021-00015,VICTIM_IN,,1.0
FIR-DVG-2021-00006,STN-KA-DVG-0012,REGISTERED_AT,,1.0
CRM-0000139,FIR-DVG-2021-00006,COMMITTED,False,0.9
PHN-00002586,FIR-DVG-2021-00006,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-DVG-2021-00006-000,FIR-DVG-2021-00006,VICTIM_IN,,1.0
VIC-VIC-FIR-DVG-2021-00006-001,FIR-DVG-2021-00006,VICTIM_IN,,1.0
VIC-VIC-FIR-DVG-2021-00006-002,FIR-DVG-2021-00006,VICTIM_IN,,1.0
VIC-VIC-FIR-DVG-2021-00006-003,FIR-DVG-2021-00006,VICTIM_IN,,1.0
FIR-RBG-2021-00016,STN-KA-RBG-0012,REGISTERED_AT,,1.0
FIR-RBG-2021-00016,OFF-0003675,INVESTIGATED_BY,,1.0
CRM-0000213,FIR-RBG-2021-00016,COMMITTED,True,0.9
VEH-00000240,FIR-RBG-2021-00016,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-RBG-2021-00016,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-RBG-2021-00016,COMMITTED,,0.8
VIC-VIC-FIR-RBG-2021-00016-000,FIR-RBG-2021-00016,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00016-001,FIR-RBG-2021-00016,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00016-002,FIR-RBG-2021-00016,VICTIM_IN,,1.0
FIR-BLR-2021-00015,STN-KA-BLR-0004,REGISTERED_AT,,1.0
FIR-BLR-2021-00015,OFF-0000038,INVESTIGATED_BY,,1.0
CRM-0000215,FIR-BLR-2021-00015,COMMITTED,False,0.9
PHN-00001534,FIR-BLR-2021-00015,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-BLR-2021-00015-000,FIR-BLR-2021-00015,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR-2021-00015-001,FIR-BLR-2021-00015,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR-2021-00015-002,FIR-BLR-2021-00015,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR-2021-00015-003,FIR-BLR-2021-00015,VICTIM_IN,,1.0
FIR-UDR-2021-00002,STN-KA-UDR-0016,REGISTERED_AT,,1.0
FIR-UDR-2021-00002,OFF-0002567,INVESTIGATED_BY,,1.0
CRM-0000074,FIR-UDR-2021-00002,COMMITTED,True,0.9
PHN-00004083,FIR-UDR-2021-00002,PHONE_LINKED_TO,,0.75
GANG-0000,FIR-UDR-2021-00002,COMMITTED,,0.8
VIC-VIC-FIR-UDR-2021-00002-000,FIR-UDR-2021-00002,VICTIM_IN,,1.0
FIR-RBG-2021-00017,STN-KA-RBG-0006,REGISTERED_AT,,1.0
FIR-RBG-2021-00017,OFF-0003643,INVESTIGATED_BY,,1.0
CRM-0000213,FIR-RBG-2021-00017,COMMITTED,True,0.9
VEH-00000240,FIR-RBG-2021-00017,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-RBG-2021-00017,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-RBG-2021-00017,COMMITTED,,0.8
VIC-VIC-FIR-RBG-2021-00017-000,FIR-RBG-2021-00017,VICTIM_IN,,1.0
FIR-BLR2-2021-00006,STN-KA-BLR2-0023,REGISTERED_AT,,1.0
CRM-0000227,FIR-BLR2-2021-00006,COMMITTED,False,0.9
PHN-00004129,FIR-BLR2-2021-00006,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-BLR2-2021-00006-000,FIR-BLR2-2021-00006,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR2-2021-00006-001,FIR-BLR2-2021-00006,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR2-2021-00006-002,FIR-BLR2-2021-00006,VICTIM_IN,,1.0
FIR-BLR-2021-00016,STN-KA-BLR-0059,REGISTERED_AT,,1.0
FIR-BLR-2021-00016,OFF-0000561,INVESTIGATED_BY,,1.0
CRM-0000232,FIR-BLR-2021-00016,COMMITTED,False,0.9
VEH-00001010,FIR-BLR-2021-00016,USED_VEHICLE_IN,,0.85
VIC-VIC-FIR-BLR-2021-00016-000,FIR-BLR-2021-00016,VICTIM_IN,,1.0
FIR-RBG-2021-00018,STN-KA-RBG-0017,REGISTERED_AT,,1.0
CRM-0000213,FIR-RBG-2021-00018,COMMITTED,True,0.9
VEH-00000240,FIR-RBG-2021-00018,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-RBG-2021-00018,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-RBG-2021-00018,COMMITTED,,0.8
VIC-VIC-FIR-RBG-2021-00018-000,FIR-RBG-2021-00018,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00018-001,FIR-RBG-2021-00018,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00018-002,FIR-RBG-2021-00018,VICTIM_IN,,1.0
FIR-KLP-2021-00005,STN-KA-KLP-0021,REGISTERED_AT,,1.0
FIR-KLP-2021-00005,OFF-0001606,INVESTIGATED_BY,,1.0
CRM-0000074,FIR-KLP-2021-00005,COMMITTED,True,0.9
PHN-00001669,FIR-KLP-2021-00005,PHONE_LINKED_TO,,0.75
GANG-0000,FIR-KLP-2021-00005,COMMITTED,,0.8
VIC-VIC-FIR-KLP-2021-00005-000,FIR-KLP-2021-00005,VICTIM_IN,,1.0
VIC-VIC-FIR-KLP-2021-00005-001,FIR-KLP-2021-00005,VICTIM_IN,,1.0
VIC-VIC-FIR-KLP-2021-00005-002,FIR-KLP-2021-00005,VICTIM_IN,,1.0
FIR-VKT-2021-00001,STN-KA-VKT-0012,REGISTERED_AT,,1.0
FIR-VKT-2021-00001,OFF-0003269,INVESTIGATED_BY,,1.0
CRM-0000042,FIR-VKT-2021-00001,COMMITTED,False,0.9
VEH-00000287,FIR-VKT-2021-00001,USED_VEHICLE_IN,,0.85
PHN-00004071,FIR-VKT-2021-00001,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-VKT-2021-00001-000,FIR-VKT-2021-00001,VICTIM_IN,,1.0
FIR-RBG-2021-00019,STN-KA-RBG-0027,REGISTERED_AT,,1.0
CRM-0000213,FIR-RBG-2021-00019,COMMITTED,True,0.9
VEH-00000240,FIR-RBG-2021-00019,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-RBG-2021-00019,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-RBG-2021-00019,COMMITTED,,0.8
VIC-VIC-FIR-RBG-2021-00019-000,FIR-RBG-2021-00019,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00019-001,FIR-RBG-2021-00019,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00019-002,FIR-RBG-2021-00019,VICTIM_IN,,1.0
FIR-KLP-2021-00006,STN-KA-KLP-0019,REGISTERED_AT,,1.0
FIR-KLP-2021-00006,OFF-0001592,INVESTIGATED_BY,,1.0
CRM-0000213,FIR-KLP-2021-00006,COMMITTED,True,0.9
VEH-00000240,FIR-KLP-2021-00006,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-KLP-2021-00006,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-KLP-2021-00006,COMMITTED,,0.8
VIC-VIC-FIR-KLP-2021-00006-000,FIR-KLP-2021-00006,VICTIM_IN,,1.0
VIC-VIC-FIR-KLP-2021-00006-001,FIR-KLP-2021-00006,VICTIM_IN,,1.0
FIR-MYS-2021-00001,STN-KA-MYS-0022,REGISTERED_AT,,1.0
FIR-MYS-2021-00001,OFF-0000776,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-MYS-2021-00001-000,FIR-MYS-2021-00001,VICTIM_IN,,1.0
VIC-VIC-FIR-MYS-2021-00001-001,FIR-MYS-2021-00001,VICTIM_IN,,1.0
FIR-RBG-2021-00020,STN-KA-RBG-0025,REGISTERED_AT,,1.0
CRM-0000213,FIR-RBG-2021-00020,COMMITTED,True,0.9
VEH-00000240,FIR-RBG-2021-00020,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-RBG-2021-00020,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-RBG-2021-00020,COMMITTED,,0.8
VIC-VIC-FIR-RBG-2021-00020-000,FIR-RBG-2021-00020,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00020-001,FIR-RBG-2021-00020,VICTIM_IN,,1.0
FIR-KLP-2021-00007,STN-KA-KLP-0021,REGISTERED_AT,,1.0
FIR-KLP-2021-00007,OFF-0001618,INVESTIGATED_BY,,1.0
CRM-0000213,FIR-KLP-2021-00007,COMMITTED,True,0.9
VEH-00000240,FIR-KLP-2021-00007,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-KLP-2021-00007,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-KLP-2021-00007,COMMITTED,,0.8
VIC-VIC-FIR-KLP-2021-00007-000,FIR-KLP-2021-00007,VICTIM_IN,,1.0
FIR-BLR-2021-00017,STN-KA-BLR-0039,REGISTERED_AT,,1.0
FIR-BLR-2021-00017,OFF-0000380,INVESTIGATED_BY,,1.0
CRM-0000007,FIR-BLR-2021-00017,COMMITTED,False,0.9
PHN-00001398,FIR-BLR-2021-00017,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-BLR-2021-00017-000,FIR-BLR-2021-00017,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR-2021-00017-001,FIR-BLR-2021-00017,VICTIM_IN,,1.0
VIC-VIC-FIR-BLR-2021-00017-002,FIR-BLR-2021-00017,VICTIM_IN,,1.0
FIR-RBG-2021-00021,STN-KA-RBG-0018,REGISTERED_AT,,1.0
FIR-RBG-2021-00021,OFF-0003730,INVESTIGATED_BY,,1.0
CRM-0000213,FIR-RBG-2021-00021,COMMITTED,True,0.9
VEH-00000240,FIR-RBG-2021-00021,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-RBG-2021-00021,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-RBG-2021-00021,COMMITTED,,0.8
VIC-VIC-FIR-RBG-2021-00021-000,FIR-RBG-2021-00021,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00021-001,FIR-RBG-2021-00021,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00021-002,FIR-RBG-2021-00021,VICTIM_IN,,1.0
FIR-KLP-2021-00008,STN-KA-KLP-0005,REGISTERED_AT,,1.0
FIR-KLP-2021-00008,OFF-0001491,INVESTIGATED_BY,,1.0
CRM-0000213,FIR-KLP-2021-00008,COMMITTED,True,0.9
VEH-00000240,FIR-KLP-2021-00008,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-KLP-2021-00008,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-KLP-2021-00008,COMMITTED,,0.8
VIC-VIC-FIR-KLP-2021-00008-000,FIR-KLP-2021-00008,VICTIM_IN,,1.0
FIR-BSD-2021-00001,STN-KA-BSD-0001,REGISTERED_AT,,1.0
CRM-0000074,FIR-BSD-2021-00001,COMMITTED,True,0.9
PHN-00001669,FIR-BSD-2021-00001,PHONE_LINKED_TO,,0.75
GANG-0000,FIR-BSD-2021-00001,COMMITTED,,0.8
VIC-VIC-FIR-BSD-2021-00001-000,FIR-BSD-2021-00001,VICTIM_IN,,1.0
FIR-RBG-2021-00022,STN-KA-RBG-0016,REGISTERED_AT,,1.0
FIR-RBG-2021-00022,OFF-0003720,INVESTIGATED_BY,,1.0
CRM-0000213,FIR-RBG-2021-00022,COMMITTED,True,0.9
VEH-00000240,FIR-RBG-2021-00022,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-RBG-2021-00022,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-RBG-2021-00022,COMMITTED,,0.8
VIC-VIC-FIR-RBG-2021-00022-000,FIR-RBG-2021-00022,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00022-001,FIR-RBG-2021-00022,VICTIM_IN,,1.0
FIR-BSD-2021-00002,STN-KA-BSD-0005,REGISTERED_AT,,1.0
FIR-BSD-2021-00002,OFF-0002252,INVESTIGATED_BY,,1.0
CRM-0000074,FIR-BSD-2021-00002,COMMITTED,True,0.9
PHN-00001669,FIR-BSD-2021-00002,PHONE_LINKED_TO,,0.75
GANG-0000,FIR-BSD-2021-00002,COMMITTED,,0.8
VIC-VIC-FIR-BSD-2021-00002-000,FIR-BSD-2021-00002,VICTIM_IN,,1.0
FIR-HBL-2021-00005,STN-KA-HBL-0008,REGISTERED_AT,,1.0
FIR-HBL-2021-00005,OFF-0001118,INVESTIGATED_BY,,1.0
VIC-VIC-FIR-HBL-2021-00005-000,FIR-HBL-2021-00005,VICTIM_IN,,1.0
FIR-RBG-2021-00023,STN-KA-RBG-0007,REGISTERED_AT,,1.0
FIR-RBG-2021-00023,OFF-0003644,INVESTIGATED_BY,,1.0
CRM-0000213,FIR-RBG-2021-00023,COMMITTED,True,0.9
VEH-00000240,FIR-RBG-2021-00023,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-RBG-2021-00023,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-RBG-2021-00023,COMMITTED,,0.8
VIC-VIC-FIR-RBG-2021-00023-000,FIR-RBG-2021-00023,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00023-001,FIR-RBG-2021-00023,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00023-002,FIR-RBG-2021-00023,VICTIM_IN,,1.0
FIR-KLP-2021-00009,STN-KA-KLP-0022,REGISTERED_AT,,1.0
FIR-KLP-2021-00009,OFF-0001626,INVESTIGATED_BY,,1.0
CRM-0000213,FIR-KLP-2021-00009,COMMITTED,True,0.9
VEH-00000240,FIR-KLP-2021-00009,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-KLP-2021-00009,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-KLP-2021-00009,COMMITTED,,0.8
VIC-VIC-FIR-KLP-2021-00009-000,FIR-KLP-2021-00009,VICTIM_IN,,1.0
VIC-VIC-FIR-KLP-2021-00009-001,FIR-KLP-2021-00009,VICTIM_IN,,1.0
VIC-VIC-FIR-KLP-2021-00009-002,FIR-KLP-2021-00009,VICTIM_IN,,1.0
FIR-BSD-2021-00003,STN-KA-BSD-0004,REGISTERED_AT,,1.0
FIR-BSD-2021-00003,OFF-0002248,INVESTIGATED_BY,,1.0
CRM-0000074,FIR-BSD-2021-00003,COMMITTED,True,0.9
PHN-00004083,FIR-BSD-2021-00003,PHONE_LINKED_TO,,0.75
GANG-0000,FIR-BSD-2021-00003,COMMITTED,,0.8
VIC-VIC-FIR-BSD-2021-00003-000,FIR-BSD-2021-00003,VICTIM_IN,,1.0
FIR-RBG-2021-00024,STN-KA-RBG-0029,REGISTERED_AT,,1.0
FIR-RBG-2021-00024,OFF-0003799,INVESTIGATED_BY,,1.0
CRM-0000213,FIR-RBG-2021-00024,COMMITTED,True,0.9
VEH-00000240,FIR-RBG-2021-00024,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-RBG-2021-00024,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-RBG-2021-00024,COMMITTED,,0.8
VIC-VIC-FIR-RBG-2021-00024-000,FIR-RBG-2021-00024,VICTIM_IN,,1.0
VIC-VIC-FIR-RBG-2021-00024-001,FIR-RBG-2021-00024,VICTIM_IN,,1.0
FIR-KLP-2021-00010,STN-KA-KLP-0019,REGISTERED_AT,,1.0
FIR-KLP-2021-00010,OFF-0001595,INVESTIGATED_BY,,1.0
CRM-0000213,FIR-KLP-2021-00010,COMMITTED,True,0.9
VEH-00000240,FIR-KLP-2021-00010,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-KLP-2021-00010,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-KLP-2021-00010,COMMITTED,,0.8
VIC-VIC-FIR-KLP-2021-00010-000,FIR-KLP-2021-00010,VICTIM_IN,,1.0
FIR-BSD-2021-00004,STN-KA-BSD-0003,REGISTERED_AT,,1.0
FIR-BSD-2021-00004,OFF-0002240,INVESTIGATED_BY,,1.0
CRM-0000074,FIR-BSD-2021-00004,COMMITTED,True,0.9
PHN-00004083,FIR-BSD-2021-00004,PHONE_LINKED_TO,,0.75
GANG-0000,FIR-BSD-2021-00004,COMMITTED,,0.8
VIC-VIC-FIR-BSD-2021-00004-000,FIR-BSD-2021-00004,VICTIM_IN,,1.0
VIC-VIC-FIR-BSD-2021-00004-001,FIR-BSD-2021-00004,VICTIM_IN,,1.0
VIC-VIC-FIR-BSD-2021-00004-002,FIR-BSD-2021-00004,VICTIM_IN,,1.0
FIR-RBG-2021-00025,STN-KA-RBG-0012,REGISTERED_AT,,1.0
FIR-RBG-2021-00025,OFF-0003679,INVESTIGATED_BY,,1.0
CRM-0000213,FIR-RBG-2021-00025,COMMITTED,True,0.9
VEH-00000240,FIR-RBG-2021-00025,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-RBG-2021-00025,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-RBG-2021-00025,COMMITTED,,0.8
VIC-VIC-FIR-RBG-2021-00025-000,FIR-RBG-2021-00025,VICTIM_IN,,1.0
FIR-KLP-2021-00011,STN-KA-KLP-0026,REGISTERED_AT,,1.0
FIR-KLP-2021-00011,OFF-0001666,INVESTIGATED_BY,,1.0
CRM-0000213,FIR-KLP-2021-00011,COMMITTED,True,0.9
VEH-00000240,FIR-KLP-2021-00011,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-KLP-2021-00011,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-KLP-2021-00011,COMMITTED,,0.8
VIC-VIC-FIR-KLP-2021-00011-000,FIR-KLP-2021-00011,VICTIM_IN,,1.0
VIC-VIC-FIR-KLP-2021-00011-001,FIR-KLP-2021-00011,VICTIM_IN,,1.0
VIC-VIC-FIR-KLP-2021-00011-002,FIR-KLP-2021-00011,VICTIM_IN,,1.0
FIR-BSD-2021-00005,STN-KA-BSD-0003,REGISTERED_AT,,1.0
FIR-BSD-2021-00005,OFF-0002240,INVESTIGATED_BY,,1.0
CRM-0000074,FIR-BSD-2021-00005,COMMITTED,True,0.9
PHN-00004083,FIR-BSD-2021-00005,PHONE_LINKED_TO,,0.75
GANG-0000,FIR-BSD-2021-00005,COMMITTED,,0.8
VIC-VIC-FIR-BSD-2021-00005-000,FIR-BSD-2021-00005,VICTIM_IN,,1.0
VIC-VIC-FIR-BSD-2021-00005-001,FIR-BSD-2021-00005,VICTIM_IN,,1.0
VIC-VIC-FIR-BSD-2021-00005-002,FIR-BSD-2021-00005,VICTIM_IN,,1.0
FIR-RBG-2021-00026,STN-KA-RBG-0015,REGISTERED_AT,,1.0
FIR-RBG-2021-00026,OFF-0003705,INVESTIGATED_BY,,1.0
CRM-0000213,FIR-RBG-2021-00026,COMMITTED,True,0.9
VEH-00000240,FIR-RBG-2021-00026,USED_VEHICLE_IN,,0.85
PHN-00000603,FIR-RBG-2021-00026,PHONE_LINKED_TO,,0.75
GANG-0004,FIR-RBG-2021-00026,COMMITTED,,0.8
VIC-VIC-FIR-RBG-2021-00026-000,FIR-RBG-2021-00026,VICTIM_IN,,1.0
FIR-RCR-2021-00001,STN-KA-RCR-0001,REGISTERED_AT,,1.0
CRM-0000110,FIR-RCR-2021-00001,COMMITTED,False,0.9
PHN-00000268,FIR-RCR-2021-00001,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-RCR-2021-00001-000,FIR-RCR-2021-00001,VICTIM_IN,,1.0
VIC-VIC-FIR-RCR-2021-00001-001,FIR-RCR-2021-00001,VICTIM_IN,,1.0
VIC-VIC-FIR-RCR-2021-00001-002,FIR-RCR-2021-00001,VICTIM_IN,,1.0
FIR-MGL-2021-00005,STN-KA-MGL-0027,REGISTERED_AT,,1.0
FIR-MGL-2021-00005,OFF-0001040,INVESTIGATED_BY,,1.0
CRM-0000028,FIR-MGL-2021-00005,COMMITTED,False,0.9
VEH-00000259,FIR-MGL-2021-00005,USED_VEHICLE_IN,,0.85
PHN-00000677,FIR-MGL-2021-00005,PHONE_LINKED_TO,,0.75
VIC-VIC-FIR-MGL-2021-00005-000,FIR-MGL-2021-00005,VICTIM_IN,,1.0
VIC-VIC-FIR-MGL-2021-00005-001,FIR-MGL-2021-00005,VICTIM_IN,,1.0
