poi_id,name,poi_type,latitude,longitude,station_id,district_id,address,category,geometry,risk_factor,opening_hours,footfall_score
POI-000135,School - Bengaluru East PS-26 Area,School,13.08384,77.49209,STN-KA-BLR-0025,KA-BLR,"Near Bengaluru East PS-26, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000136,Bank - Bengaluru East PS-26 Area,Bank,13.08066,77.49409,STN-KA-BLR-0025,KA-BLR,"Near Bengaluru East PS-26, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000137,Temple - Bengaluru East PS-26 Area,Temple,13.04786,77.52891,STN-KA-BLR-0025,KA-BLR,"Near Bengaluru East PS-26, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000138,Metro Station - Bengaluru East PS-27 Area,Metro Station,13.15637,77.75428,STN-KA-BLR-0026,KA-BLR,"Near Bengaluru East PS-27, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000139,Liquor Store - Bengaluru East PS-27 Area,Liquor Store,13.1952,77.77659,STN-KA-BLR-0026,KA-BLR,"Near Bengaluru East PS-27, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000140,Liquor Store - Bengaluru East PS-27 Area,Liquor Store,13.16126,77.78627,STN-KA-BLR-0026,KA-BLR,"Near Bengaluru East PS-27, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000141,Temple - Bengaluru East PS-27 Area,Temple,13.18689,77.77746,STN-KA-BLR-0026,KA-BLR,"Near Bengaluru East PS-27, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000142,Market - Bengaluru East PS-27 Area,Market,13.17056,77.75947,STN-KA-BLR-0026,KA-BLR,"Near Bengaluru East PS-27, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000143,School - Bengaluru East PS-27 Area,School,13.15141,77.79316,STN-KA-BLR-0026,KA-BLR,"Near Bengaluru East PS-27, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000144,Liquor Store - Bengaluru East PS-27 Area,Liquor Store,13.17852,77.75797,STN-KA-BLR-0026,KA-BLR,"Near Bengaluru East PS-27, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000145,Temple - Bengaluru East PS-27 Area,Temple,13.17085,77.77768,STN-KA-BLR-0026,KA-BLR,"Near Bengaluru East PS-27, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000146,Liquor Store - Bengaluru East PS-27 Area,Liquor Store,13.19816,77.74085,STN-KA-BLR-0026,KA-BLR,"Near Bengaluru East PS-27, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000147,Metro Station - Bengaluru East PS-27 Area,Metro Station,13.20199,77.79394,STN-KA-BLR-0026,KA-BLR,"Near Bengaluru East PS-27, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000148,Jewellery Shop - Bengaluru East PS-28 Area,Jewellery Shop,12.85869,77.67712,STN-KA-BLR-0027,KA-BLR,"Near Bengaluru East PS-28, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000149,Temple - Bengaluru East PS-28 Area,Temple,12.8965,77.65153,STN-KA-BLR-0027,KA-BLR,"Near Bengaluru East PS-28, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000150,Jewellery Shop - Bengaluru East PS-28 Area,Jewellery Shop,12.90318,77.69823,STN-KA-BLR-0027,KA-BLR,"Near Bengaluru East PS-28, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000151,Market - Bengaluru East PS-28 Area,Market,12.87567,77.68586,STN-KA-BLR-0027,KA-BLR,"Near Bengaluru East PS-28, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000152,Market - Bengaluru East PS-28 Area,Market,12.89392,77.67172,STN-KA-BLR-0027,KA-BLR,"Near Bengaluru East PS-28, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000153,Market - Bengaluru East PS-28 Area,Market,12.86736,77.65894,STN-KA-BLR-0027,KA-BLR,"Near Bengaluru East PS-28, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000154,Market - Bengaluru East PS-28 Area,Market,12.9025,77.66828,STN-KA-BLR-0027,KA-BLR,"Near Bengaluru East PS-28, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000155,Bank - Bengaluru East PS-28 Area,Bank,12.90092,77.69586,STN-KA-BLR-0027,KA-BLR,"Near Bengaluru East PS-28, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000156,ATM - Bengaluru East PS-28 Area,ATM,12.89911,77.66837,STN-KA-BLR-0027,KA-BLR,"Near Bengaluru East PS-28, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000157,Liquor Store - Bengaluru West PS-29 Area,Liquor Store,13.00831,77.68319,STN-KA-BLR-0028,KA-BLR,"Near Bengaluru West PS-29, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000158,School - Bengaluru West PS-29 Area,School,13.03899,77.71907,STN-KA-BLR-0028,KA-BLR,"Near Bengaluru West PS-29, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000159,Temple - Bengaluru West PS-29 Area,Temple,13.01548,77.73511,STN-KA-BLR-0028,KA-BLR,"Near Bengaluru West PS-29, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000160,Jewellery Shop - Bengaluru West PS-30 Area,Jewellery Shop,12.98621,77.725,STN-KA-BLR-0029,KA-BLR,"Near Bengaluru West PS-30, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000161,Liquor Store - Bengaluru West PS-30 Area,Liquor Store,13.0092,77.70491,STN-KA-BLR-0029,KA-BLR,"Near Bengaluru West PS-30, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000162,Liquor Store - Bengaluru West PS-30 Area,Liquor Store,13.02404,77.6881,STN-KA-BLR-0029,KA-BLR,"Near Bengaluru West PS-30, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000163,Jewellery Shop - Bengaluru West PS-30 Area,Jewellery Shop,12.99473,77.68068,STN-KA-BLR-0029,KA-BLR,"Near Bengaluru West PS-30, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000164,Liquor Store - Bengaluru West PS-30 Area,Liquor Store,13.01223,77.69169,STN-KA-BLR-0029,KA-BLR,"Near Bengaluru West PS-30, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000165,Market - Bengaluru West PS-30 Area,Market,13.01808,77.68903,STN-KA-BLR-0029,KA-BLR,"Near Bengaluru West PS-30, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000166,Metro Station - Bengaluru West PS-30 Area,Metro Station,13.03075,77.69639,STN-KA-BLR-0029,KA-BLR,"Near Bengaluru West PS-30, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000167,Bank - Bengaluru West PS-30 Area,Bank,12.99509,77.68736,STN-KA-BLR-0029,KA-BLR,"Near Bengaluru West PS-30, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000168,ATM - Bengaluru West PS-31 Area,ATM,13.09361,77.52458,STN-KA-BLR-0030,KA-BLR,"Near Bengaluru West PS-31, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000169,Market - Bengaluru West PS-31 Area,Market,13.05739,77.54561,STN-KA-BLR-0030,KA-BLR,"Near Bengaluru West PS-31, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000170,Jewellery Shop - Bengaluru West PS-31 Area,Jewellery Shop,13.09035,77.50397,STN-KA-BLR-0030,KA-BLR,"Near Bengaluru West PS-31, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000171,Bank - Bengaluru West PS-31 Area,Bank,13.04702,77.5107,STN-KA-BLR-0030,KA-BLR,"Near Bengaluru West PS-31, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000172,Metro Station - Bengaluru West PS-31 Area,Metro Station,13.09046,77.54186,STN-KA-BLR-0030,KA-BLR,"Near Bengaluru West PS-31, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000173,Temple - Bengaluru West PS-31 Area,Temple,13.04494,77.50819,STN-KA-BLR-0030,KA-BLR,"Near Bengaluru West PS-31, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000174,Market - Bengaluru West PS-31 Area,Market,13.07568,77.53908,STN-KA-BLR-0030,KA-BLR,"Near Bengaluru West PS-31, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000175,Temple - Bengaluru West PS-31 Area,Temple,13.04535,77.5491,STN-KA-BLR-0030,KA-BLR,"Near Bengaluru West PS-31, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000176,Metro Station - Bengaluru West PS-32 Area,Metro Station,13.12086,77.62435,STN-KA-BLR-0031,KA-BLR,"Near Bengaluru West PS-32, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000177,Jewellery Shop - Bengaluru West PS-32 Area,Jewellery Shop,13.06904,77.64634,STN-KA-BLR-0031,KA-BLR,"Near Bengaluru West PS-32, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000178,Temple - Bengaluru West PS-32 Area,Temple,13.06413,77.61212,STN-KA-BLR-0031,KA-BLR,"Near Bengaluru West PS-32, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000179,Jewellery Shop - Bengaluru West PS-32 Area,Jewellery Shop,13.09606,77.62614,STN-KA-BLR-0031,KA-BLR,"Near Bengaluru West PS-32, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000180,Liquor Store - Bengaluru West PS-32 Area,Liquor Store,13.1049,77.5989,STN-KA-BLR-0031,KA-BLR,"Near Bengaluru West PS-32, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000181,Market - Bengaluru West PS-32 Area,Market,13.11525,77.59302,STN-KA-BLR-0031,KA-BLR,"Near Bengaluru West PS-32, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000182,Metro Station - Bengaluru West PS-32 Area,Metro Station,13.06402,77.65068,STN-KA-BLR-0031,KA-BLR,"Near Bengaluru West PS-32, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000183,School - Bengaluru West PS-32 Area,School,13.08918,77.6098,STN-KA-BLR-0031,KA-BLR,"Near Bengaluru West PS-32, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000184,Bank - Bengaluru West PS-33 Area,Bank,12.86146,77.6509,STN-KA-BLR-0032,KA-BLR,"Near Bengaluru West PS-33, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000185,Liquor Store - Bengaluru West PS-33 Area,Liquor Store,12.84009,77.62094,STN-KA-BLR-0032,KA-BLR,"Near Bengaluru West PS-33, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000186,Temple - Bengaluru West PS-33 Area,Temple,12.84182,77.64263,STN-KA-BLR-0032,KA-BLR,"Near Bengaluru West PS-33, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000187,Liquor Store - Bengaluru West PS-33 Area,Liquor Store,12.85546,77.65897,STN-KA-BLR-0032,KA-BLR,"Near Bengaluru West PS-33, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000188,ATM - Bengaluru West PS-34 Area,ATM,12.82035,77.81602,STN-KA-BLR-0033,KA-BLR,"Near Bengaluru West PS-34, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000189,Bank - Bengaluru West PS-34 Area,Bank,12.81799,77.82537,STN-KA-BLR-0033,KA-BLR,"Near Bengaluru West PS-34, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000190,Liquor Store - Bengaluru West PS-34 Area,Liquor Store,12.85326,77.79797,STN-KA-BLR-0033,KA-BLR,"Near Bengaluru West PS-34, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000191,Metro Station - Bengaluru West PS-34 Area,Metro Station,12.85,77.79121,STN-KA-BLR-0033,KA-BLR,"Near Bengaluru West PS-34, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000192,Market - Bengaluru West PS-34 Area,Market,12.83203,77.79602,STN-KA-BLR-0033,KA-BLR,"Near Bengaluru West PS-34, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000193,Liquor Store - Bengaluru West PS-34 Area,Liquor Store,12.85696,77.79719,STN-KA-BLR-0033,KA-BLR,"Near Bengaluru West PS-34, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000194,School - Bengaluru West PS-34 Area,School,12.81534,77.80989,STN-KA-BLR-0033,KA-BLR,"Near Bengaluru West PS-34, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000195,ATM - Bengaluru West PS-34 Area,ATM,12.86501,77.81131,STN-KA-BLR-0033,KA-BLR,"Near Bengaluru West PS-34, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000196,ATM - Bengaluru West PS-34 Area,ATM,12.85011,77.79606,STN-KA-BLR-0033,KA-BLR,"Near Bengaluru West PS-34, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000197,Temple - Bengaluru West PS-34 Area,Temple,12.85353,77.77538,STN-KA-BLR-0033,KA-BLR,"Near Bengaluru West PS-34, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000198,Jewellery Shop - Bengaluru West PS-35 Area,Jewellery Shop,12.87733,77.46302,STN-KA-BLR-0034,KA-BLR,"Near Bengaluru West PS-35, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000199,Liquor Store - Bengaluru West PS-35 Area,Liquor Store,12.8754,77.43288,STN-KA-BLR-0034,KA-BLR,"Near Bengaluru West PS-35, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000200,ATM - Bengaluru West PS-35 Area,ATM,12.90892,77.44152,STN-KA-BLR-0034,KA-BLR,"Near Bengaluru West PS-35, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000201,Temple - Bengaluru West PS-36 Area,Temple,13.1577,77.42586,STN-KA-BLR-0035,KA-BLR,"Near Bengaluru West PS-36, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000202,School - Bengaluru West PS-36 Area,School,13.14559,77.4061,STN-KA-BLR-0035,KA-BLR,"Near Bengaluru West PS-36, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000203,Liquor Store - Bengaluru West PS-36 Area,Liquor Store,13.11871,77.45126,STN-KA-BLR-0035,KA-BLR,"Near Bengaluru West PS-36, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000204,ATM - Bengaluru West PS-36 Area,ATM,13.11496,77.40198,STN-KA-BLR-0035,KA-BLR,"Near Bengaluru West PS-36, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000205,Jewellery Shop - Bengaluru West PS-36 Area,Jewellery Shop,13.15704,77.41677,STN-KA-BLR-0035,KA-BLR,"Near Bengaluru West PS-36, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000206,Bank - Bengaluru West PS-36 Area,Bank,13.15722,77.41803,STN-KA-BLR-0035,KA-BLR,"Near Bengaluru West PS-36, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000207,Market - Yelahanka PS-37 Area,Market,13.07573,77.73729,STN-KA-BLR-0036,KA-BLR,"Near Yelahanka PS-37, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000208,Temple - Yelahanka PS-37 Area,Temple,13.07798,77.71137,STN-KA-BLR-0036,KA-BLR,"Near Yelahanka PS-37, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000209,Jewellery Shop - Yelahanka PS-37 Area,Jewellery Shop,13.05585,77.74988,STN-KA-BLR-0036,KA-BLR,"Near Yelahanka PS-37, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000210,ATM - Yelahanka PS-37 Area,ATM,13.06241,77.75175,STN-KA-BLR-0036,KA-BLR,"Near Yelahanka PS-37, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000211,Market - Yelahanka PS-37 Area,Market,13.03938,77.75968,STN-KA-BLR-0036,KA-BLR,"Near Yelahanka PS-37, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000212,Temple - Yelahanka PS-37 Area,Temple,13.06145,77.72257,STN-KA-BLR-0036,KA-BLR,"Near Yelahanka PS-37, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000213,ATM - Yelahanka PS-37 Area,ATM,13.06794,77.75787,STN-KA-BLR-0036,KA-BLR,"Near Yelahanka PS-37, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000214,Metro Station - Yelahanka PS-37 Area,Metro Station,13.06962,77.7607,STN-KA-BLR-0036,KA-BLR,"Near Yelahanka PS-37, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000215,Bank - Yelahanka PS-37 Area,Bank,13.02519,77.73625,STN-KA-BLR-0036,KA-BLR,"Near Yelahanka PS-37, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000216,Bank - Yelahanka PS-38 Area,Bank,13.13124,77.70204,STN-KA-BLR-0037,KA-BLR,"Near Yelahanka PS-38, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000217,School - Yelahanka PS-38 Area,School,13.1623,77.65405,STN-KA-BLR-0037,KA-BLR,"Near Yelahanka PS-38, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000218,Temple - Yelahanka PS-38 Area,Temple,13.12843,77.69045,STN-KA-BLR-0037,KA-BLR,"Near Yelahanka PS-38, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000219,Temple - Yelahanka PS-39 Area,Temple,12.94332,77.60614,STN-KA-BLR-0038,KA-BLR,"Near Yelahanka PS-39, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000220,Liquor Store - Yelahanka PS-39 Area,Liquor Store,12.93271,77.63788,STN-KA-BLR-0038,KA-BLR,"Near Yelahanka PS-39, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000221,Liquor Store - Yelahanka PS-39 Area,Liquor Store,12.93138,77.61617,STN-KA-BLR-0038,KA-BLR,"Near Yelahanka PS-39, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000222,Market - Yelahanka PS-40 Area,Market,12.92516,77.58844,STN-KA-BLR-0039,KA-BLR,"Near Yelahanka PS-40, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000223,Bank - Yelahanka PS-40 Area,Bank,12.8995,77.56489,STN-KA-BLR-0039,KA-BLR,"Near Yelahanka PS-40, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000224,ATM - Yelahanka PS-40 Area,ATM,12.91527,77.54887,STN-KA-BLR-0039,KA-BLR,"Near Yelahanka PS-40, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000225,Temple - Yelahanka PS-40 Area,Temple,12.89673,77.5443,STN-KA-BLR-0039,KA-BLR,"Near Yelahanka PS-40, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000226,ATM - Yelahanka PS-40 Area,ATM,12.89387,77.58963,STN-KA-BLR-0039,KA-BLR,"Near Yelahanka PS-40, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000227,Jewellery Shop - Yelahanka PS-41 Area,Jewellery Shop,12.88578,77.61019,STN-KA-BLR-0040,KA-BLR,"Near Yelahanka PS-41, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000228,ATM - Yelahanka PS-41 Area,ATM,12.90935,77.65474,STN-KA-BLR-0040,KA-BLR,"Near Yelahanka PS-41, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000229,Temple - Yelahanka PS-41 Area,Temple,12.87456,77.60082,STN-KA-BLR-0040,KA-BLR,"Near Yelahanka PS-41, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000230,Market - Yelahanka PS-41 Area,Market,12.88336,77.59916,STN-KA-BLR-0040,KA-BLR,"Near Yelahanka PS-41, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000231,Temple - Yelahanka PS-41 Area,Temple,12.90112,77.60645,STN-KA-BLR-0040,KA-BLR,"Near Yelahanka PS-41, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000232,Liquor Store - Yelahanka PS-41 Area,Liquor Store,12.90339,77.64523,STN-KA-BLR-0040,KA-BLR,"Near Yelahanka PS-41, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000233,ATM - Yelahanka PS-41 Area,ATM,12.87128,77.64509,STN-KA-BLR-0040,KA-BLR,"Near Yelahanka PS-41, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000234,Temple - Yelahanka PS-42 Area,Temple,12.99358,77.67203,STN-KA-BLR-0041,KA-BLR,"Near Yelahanka PS-42, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000235,Jewellery Shop - Yelahanka PS-42 Area,Jewellery Shop,12.97742,77.705,STN-KA-BLR-0041,KA-BLR,"Near Yelahanka PS-42, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000236,Bank - Yelahanka PS-42 Area,Bank,13.02618,77.66758,STN-KA-BLR-0041,KA-BLR,"Near Yelahanka PS-42, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000237,Market - Yelahanka PS-42 Area,Market,12.99587,77.68823,STN-KA-BLR-0041,KA-BLR,"Near Yelahanka PS-42, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000238,Temple - Yelahanka PS-42 Area,Temple,13.02455,77.66725,STN-KA-BLR-0041,KA-BLR,"Near Yelahanka PS-42, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000239,ATM - Yelahanka PS-42 Area,ATM,13.00703,77.71499,STN-KA-BLR-0041,KA-BLR,"Near Yelahanka PS-42, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000240,Metro Station - Yelahanka PS-43 Area,Metro Station,13.11291,77.40006,STN-KA-BLR-0042,KA-BLR,"Near Yelahanka PS-43, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000241,Temple - Yelahanka PS-43 Area,Temple,13.14463,77.42497,STN-KA-BLR-0042,KA-BLR,"Near Yelahanka PS-43, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000242,School - Yelahanka PS-43 Area,School,13.11502,77.39478,STN-KA-BLR-0042,KA-BLR,"Near Yelahanka PS-43, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000243,Liquor Store - Yelahanka PS-43 Area,Liquor Store,13.14079,77.39709,STN-KA-BLR-0042,KA-BLR,"Near Yelahanka PS-43, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000244,School - Yelahanka PS-43 Area,School,13.155,77.40302,STN-KA-BLR-0042,KA-BLR,"Near Yelahanka PS-43, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000245,Jewellery Shop - Yelahanka PS-43 Area,Jewellery Shop,13.14267,77.40015,STN-KA-BLR-0042,KA-BLR,"Near Yelahanka PS-43, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000246,Jewellery Shop - Yelahanka PS-43 Area,Jewellery Shop,13.14216,77.41129,STN-KA-BLR-0042,KA-BLR,"Near Yelahanka PS-43, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000247,Jewellery Shop - Yelahanka PS-44 Area,Jewellery Shop,13.01049,77.43514,STN-KA-BLR-0043,KA-BLR,"Near Yelahanka PS-44, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000248,Metro Station - Yelahanka PS-44 Area,Metro Station,13.02439,77.43864,STN-KA-BLR-0043,KA-BLR,"Near Yelahanka PS-44, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000249,Metro Station - Yelahanka PS-44 Area,Metro Station,13.06842,77.44594,STN-KA-BLR-0043,KA-BLR,"Near Yelahanka PS-44, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000250,ATM - Yelahanka PS-44 Area,ATM,13.06172,77.42144,STN-KA-BLR-0043,KA-BLR,"Near Yelahanka PS-44, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000251,Temple - Yelahanka PS-44 Area,Temple,13.04952,77.4586,STN-KA-BLR-0043,KA-BLR,"Near Yelahanka PS-44, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000252,Market - Yelahanka PS-44 Area,Market,13.05872,77.44943,STN-KA-BLR-0043,KA-BLR,"Near Yelahanka PS-44, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000253,Jewellery Shop - Yelahanka PS-44 Area,Jewellery Shop,13.06432,77.42538,STN-KA-BLR-0043,KA-BLR,"Near Yelahanka PS-44, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000254,Metro Station - Yelahanka PS-44 Area,Metro Station,13.01368,77.47683,STN-KA-BLR-0043,KA-BLR,"Near Yelahanka PS-44, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000255,Temple - Yelahanka PS-44 Area,Temple,13.04118,77.46472,STN-KA-BLR-0043,KA-BLR,"Near Yelahanka PS-44, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000256,Jewellery Shop - Yelahanka PS-44 Area,Jewellery Shop,13.06325,77.44588,STN-KA-BLR-0043,KA-BLR,"Near Yelahanka PS-44, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000257,ATM - Rajarajeshwari Nagar PS-45 Area,ATM,12.88246,77.60112,STN-KA-BLR-0044,KA-BLR,"Near Rajarajeshwari Nagar PS-45, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000258,Market - Rajarajeshwari Nagar PS-45 Area,Market,12.91117,77.62298,STN-KA-BLR-0044,KA-BLR,"Near Rajarajeshwari Nagar PS-45, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000259,ATM - Rajarajeshwari Nagar PS-45 Area,ATM,12.90077,77.61584,STN-KA-BLR-0044,KA-BLR,"Near Rajarajeshwari Nagar PS-45, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000260,Temple - Rajarajeshwari Nagar PS-46 Area,Temple,12.8371,77.71295,STN-KA-BLR-0045,KA-BLR,"Near Rajarajeshwari Nagar PS-46, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000261,Jewellery Shop - Rajarajeshwari Nagar PS-46 Area,Jewellery Shop,12.80965,77.72095,STN-KA-BLR-0045,KA-BLR,"Near Rajarajeshwari Nagar PS-46, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000262,Liquor Store - Rajarajeshwari Nagar PS-46 Area,Liquor Store,12.81987,77.69594,STN-KA-BLR-0045,KA-BLR,"Near Rajarajeshwari Nagar PS-46, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000263,ATM - Rajarajeshwari Nagar PS-46 Area,ATM,12.86068,77.69088,STN-KA-BLR-0045,KA-BLR,"Near Rajarajeshwari Nagar PS-46, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000264,Liquor Store - Rajarajeshwari Nagar PS-46 Area,Liquor Store,12.80453,77.73048,STN-KA-BLR-0045,KA-BLR,"Near Rajarajeshwari Nagar PS-46, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000265,ATM - Rajarajeshwari Nagar PS-46 Area,ATM,12.81392,77.72187,STN-KA-BLR-0045,KA-BLR,"Near Rajarajeshwari Nagar PS-46, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000266,Jewellery Shop - Rajarajeshwari Nagar PS-46 Area,Jewellery Shop,12.8572,77.67291,STN-KA-BLR-0045,KA-BLR,"Near Rajarajeshwari Nagar PS-46, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000267,Metro Station - Rajarajeshwari Nagar PS-46 Area,Metro Station,12.81281,77.72176,STN-KA-BLR-0045,KA-BLR,"Near Rajarajeshwari Nagar PS-46, Bengaluru Urban",Unspecified,,0.5,24/7,50
POI-000268,Market - Rajarajeshwari Nagar PS-46 Area,Market,12.80328,77.71361,STN-KA-BLR-0045,KA-BLR,"Near Rajarajeshwari Nagar PS-46, Bengaluru Urban",Unspecified,,0.5,24/7,50
