camera_id,latitude,longitude,district_id,station_id,camera_type,resolution,coverage_radius,orientation,field_of_view,installation_height,day_night,operational_status
CAM-000190,12.81749,77.61397,KA-BLR,STN-KA-BLR-0011,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000191,12.85896,77.60554,KA-BLR,STN-KA-BLR-0011,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000192,12.81007,77.60807,KA-BLR,STN-KA-BLR-0011,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000193,12.81801,77.58904,KA-BLR,STN-KA-BLR-0011,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000194,12.84142,77.57632,KA-BLR,STN-KA-BLR-0011,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000195,12.86143,77.61218,KA-BLR,STN-KA-BLR-0011,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000196,12.85071,77.59596,KA-BLR,STN-KA-BLR-0011,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000197,12.84314,77.62328,KA-BLR,STN-KA-BLR-0011,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000198,13.14422,77.48357,KA-BLR,STN-KA-BLR-0012,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000199,13.18351,77.44753,KA-BLR,STN-KA-BLR-0012,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000200,13.14071,77.45463,KA-BLR,STN-KA-BLR-0012,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000201,13.16609,77.47816,KA-BLR,STN-KA-BLR-0012,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000202,13.15472,77.45199,KA-BLR,STN-KA-BLR-0012,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000203,13.18316,77.43082,KA-BLR,STN-KA-BLR-0012,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000204,13.14029,77.47261,KA-BLR,STN-KA-BLR-0012,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000205,13.18632,77.48485,KA-BLR,STN-KA-BLR-0012,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000206,13.159,77.48196,KA-BLR,STN-KA-BLR-0012,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000207,13.15203,77.45448,KA-BLR,STN-KA-BLR-0012,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000208,13.13227,77.45825,KA-BLR,STN-KA-BLR-0012,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000209,13.1325,77.43128,KA-BLR,STN-KA-BLR-0012,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000210,13.17834,77.42614,KA-BLR,STN-KA-BLR-0012,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000211,13.14703,77.43615,KA-BLR,STN-KA-BLR-0012,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000212,13.14346,77.46526,KA-BLR,STN-KA-BLR-0012,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000213,13.14692,77.44185,KA-BLR,STN-KA-BLR-0012,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000214,13.16404,77.46998,KA-BLR,STN-KA-BLR-0012,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000215,13.14206,77.43588,KA-BLR,STN-KA-BLR-0012,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000216,13.14785,77.45661,KA-BLR,STN-KA-BLR-0012,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000217,13.15364,77.44838,KA-BLR,STN-KA-BLR-0012,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000218,13.15588,77.42615,KA-BLR,STN-KA-BLR-0012,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000219,13.16502,77.42715,KA-BLR,STN-KA-BLR-0012,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000220,13.15489,77.45261,KA-BLR,STN-KA-BLR-0012,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000221,13.18099,77.43153,KA-BLR,STN-KA-BLR-0012,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000222,13.18791,77.43682,KA-BLR,STN-KA-BLR-0012,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000223,13.13573,77.47725,KA-BLR,STN-KA-BLR-0012,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000224,13.16395,77.48294,KA-BLR,STN-KA-BLR-0012,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000225,13.16259,77.48096,KA-BLR,STN-KA-BLR-0012,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000226,13.15316,77.46929,KA-BLR,STN-KA-BLR-0012,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000227,12.83177,77.60151,KA-BLR,STN-KA-BLR-0013,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000228,12.84146,77.61264,KA-BLR,STN-KA-BLR-0013,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000229,12.84029,77.64709,KA-BLR,STN-KA-BLR-0013,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000230,12.79503,77.62137,KA-BLR,STN-KA-BLR-0013,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000231,12.80561,77.59654,KA-BLR,STN-KA-BLR-0013,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000232,12.80183,77.6188,KA-BLR,STN-KA-BLR-0013,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000233,12.81112,77.62723,KA-BLR,STN-KA-BLR-0013,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000234,12.7976,77.61574,KA-BLR,STN-KA-BLR-0013,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000235,12.78882,77.62997,KA-BLR,STN-KA-BLR-0013,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000236,12.80405,77.6495,KA-BLR,STN-KA-BLR-0013,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000237,12.83911,77.62011,KA-BLR,STN-KA-BLR-0013,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000238,12.82645,77.62723,KA-BLR,STN-KA-BLR-0013,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000239,12.81091,77.59991,KA-BLR,STN-KA-BLR-0013,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000240,12.80821,77.62844,KA-BLR,STN-KA-BLR-0013,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000241,12.8139,77.63028,KA-BLR,STN-KA-BLR-0013,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000242,12.79342,77.60607,KA-BLR,STN-KA-BLR-0013,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000243,12.81952,77.61562,KA-BLR,STN-KA-BLR-0013,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000244,12.78761,77.63799,KA-BLR,STN-KA-BLR-0013,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000245,12.80781,77.61929,KA-BLR,STN-KA-BLR-0013,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000246,12.79327,77.63451,KA-BLR,STN-KA-BLR-0013,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000247,12.79989,77.59988,KA-BLR,STN-KA-BLR-0014,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000248,12.82129,77.58502,KA-BLR,STN-KA-BLR-0014,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000249,12.8128,77.56094,KA-BLR,STN-KA-BLR-0014,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000250,12.8281,77.55398,KA-BLR,STN-KA-BLR-0014,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000251,12.81139,77.60261,KA-BLR,STN-KA-BLR-0014,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000252,12.78842,77.59269,KA-BLR,STN-KA-BLR-0014,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000253,12.81619,77.59276,KA-BLR,STN-KA-BLR-0014,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000254,12.832,77.55849,KA-BLR,STN-KA-BLR-0014,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000255,12.81431,77.556,KA-BLR,STN-KA-BLR-0014,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000256,12.82436,77.58501,KA-BLR,STN-KA-BLR-0014,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000257,12.81781,77.5682,KA-BLR,STN-KA-BLR-0014,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000258,12.78996,77.55841,KA-BLR,STN-KA-BLR-0014,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000259,12.83467,77.57052,KA-BLR,STN-KA-BLR-0014,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000260,12.84167,77.56716,KA-BLR,STN-KA-BLR-0014,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000261,12.81307,77.60101,KA-BLR,STN-KA-BLR-0014,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000262,12.82357,77.58959,KA-BLR,STN-KA-BLR-0014,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000263,12.8362,77.59445,KA-BLR,STN-KA-BLR-0014,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000264,12.81469,77.55763,KA-BLR,STN-KA-BLR-0014,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000265,12.79619,77.57236,KA-BLR,STN-KA-BLR-0014,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000266,12.81592,77.54814,KA-BLR,STN-KA-BLR-0014,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000267,12.84497,77.58647,KA-BLR,STN-KA-BLR-0014,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000268,12.83278,77.68822,KA-BLR,STN-KA-BLR-0015,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000269,12.83213,77.68126,KA-BLR,STN-KA-BLR-0015,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000270,12.85016,77.70222,KA-BLR,STN-KA-BLR-0015,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000271,12.8211,77.7022,KA-BLR,STN-KA-BLR-0015,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000272,12.85956,77.67692,KA-BLR,STN-KA-BLR-0015,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000273,12.82241,77.69497,KA-BLR,STN-KA-BLR-0015,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000274,12.84045,77.71268,KA-BLR,STN-KA-BLR-0015,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000275,12.86102,77.71985,KA-BLR,STN-KA-BLR-0015,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000276,12.81189,77.70315,KA-BLR,STN-KA-BLR-0015,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000277,12.83721,77.70276,KA-BLR,STN-KA-BLR-0015,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000278,12.85168,77.72014,KA-BLR,STN-KA-BLR-0015,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000279,12.81409,77.67689,KA-BLR,STN-KA-BLR-0015,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000280,12.85031,77.71396,KA-BLR,STN-KA-BLR-0015,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000281,12.84381,77.72719,KA-BLR,STN-KA-BLR-0015,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000282,12.82064,77.72686,KA-BLR,STN-KA-BLR-0015,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000283,12.80821,77.69283,KA-BLR,STN-KA-BLR-0015,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000284,12.81843,77.67063,KA-BLR,STN-KA-BLR-0015,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000285,12.84167,77.68253,KA-BLR,STN-KA-BLR-0015,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000286,12.8087,77.71227,KA-BLR,STN-KA-BLR-0015,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000287,12.8518,77.67689,KA-BLR,STN-KA-BLR-0015,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000288,12.86551,77.68426,KA-BLR,STN-KA-BLR-0015,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000289,12.93689,77.6992,KA-BLR,STN-KA-BLR-0016,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000290,12.9111,77.72476,KA-BLR,STN-KA-BLR-0016,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000291,12.9442,77.68534,KA-BLR,STN-KA-BLR-0016,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000292,12.90204,77.70403,KA-BLR,STN-KA-BLR-0016,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000293,12.92296,77.7095,KA-BLR,STN-KA-BLR-0016,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000294,12.92769,77.71142,KA-BLR,STN-KA-BLR-0016,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000295,12.95283,77.69553,KA-BLR,STN-KA-BLR-0016,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000296,12.92367,77.72163,KA-BLR,STN-KA-BLR-0016,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000297,12.94555,77.69795,KA-BLR,STN-KA-BLR-0016,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000298,12.90453,77.73328,KA-BLR,STN-KA-BLR-0016,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000299,12.90535,77.68215,KA-BLR,STN-KA-BLR-0016,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000300,12.91688,77.68307,KA-BLR,STN-KA-BLR-0016,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000301,12.92141,77.71055,KA-BLR,STN-KA-BLR-0016,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000302,12.91711,77.73903,KA-BLR,STN-KA-BLR-0016,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000303,12.94171,77.68841,KA-BLR,STN-KA-BLR-0016,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000304,12.95406,77.71986,KA-BLR,STN-KA-BLR-0016,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000305,12.91968,77.72663,KA-BLR,STN-KA-BLR-0016,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000306,12.89905,77.69131,KA-BLR,STN-KA-BLR-0016,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000307,12.89888,77.70251,KA-BLR,STN-KA-BLR-0016,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000308,12.91861,77.70779,KA-BLR,STN-KA-BLR-0016,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000309,12.89903,77.70601,KA-BLR,STN-KA-BLR-0016,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000310,12.93835,77.72452,KA-BLR,STN-KA-BLR-0016,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000311,12.92041,77.73159,KA-BLR,STN-KA-BLR-0016,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000312,12.94542,77.73801,KA-BLR,STN-KA-BLR-0016,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000313,12.90211,77.686,KA-BLR,STN-KA-BLR-0016,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000314,12.93508,77.68814,KA-BLR,STN-KA-BLR-0016,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000315,13.00776,77.50528,KA-BLR,STN-KA-BLR-0017,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000316,13.03025,77.45455,KA-BLR,STN-KA-BLR-0017,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000317,13.01874,77.4615,KA-BLR,STN-KA-BLR-0017,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000318,13.00459,77.48578,KA-BLR,STN-KA-BLR-0017,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000319,13.04415,77.45128,KA-BLR,STN-KA-BLR-0017,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000320,13.04879,77.48439,KA-BLR,STN-KA-BLR-0017,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000321,13.04629,77.47491,KA-BLR,STN-KA-BLR-0017,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000322,13.0477,77.47153,KA-BLR,STN-KA-BLR-0017,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000323,13.05409,77.45889,KA-BLR,STN-KA-BLR-0017,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000324,13.00868,77.50858,KA-BLR,STN-KA-BLR-0017,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000325,13.05706,77.47193,KA-BLR,STN-KA-BLR-0017,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000326,13.04832,77.46386,KA-BLR,STN-KA-BLR-0017,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000327,13.01645,77.45105,KA-BLR,STN-KA-BLR-0017,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000328,13.04508,77.46062,KA-BLR,STN-KA-BLR-0017,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000329,13.04834,77.46853,KA-BLR,STN-KA-BLR-0017,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000330,13.16842,77.52678,KA-BLR,STN-KA-BLR-0018,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000331,13.16456,77.52646,KA-BLR,STN-KA-BLR-0018,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000332,13.19236,77.50323,KA-BLR,STN-KA-BLR-0018,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000333,13.18194,77.54342,KA-BLR,STN-KA-BLR-0018,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000334,13.17335,77.51568,KA-BLR,STN-KA-BLR-0018,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000335,13.15413,77.52504,KA-BLR,STN-KA-BLR-0018,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000336,13.1843,77.48883,KA-BLR,STN-KA-BLR-0018,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000337,13.15329,77.50387,KA-BLR,STN-KA-BLR-0018,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000338,13.19859,77.54299,KA-BLR,STN-KA-BLR-0018,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000339,13.16059,77.52188,KA-BLR,STN-KA-BLR-0018,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000340,13.1537,77.49849,KA-BLR,STN-KA-BLR-0018,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000341,13.18534,77.51158,KA-BLR,STN-KA-BLR-0018,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000342,13.15016,77.58905,KA-BLR,STN-KA-BLR-0019,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000343,13.12794,77.58215,KA-BLR,STN-KA-BLR-0019,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000344,13.12859,77.57769,KA-BLR,STN-KA-BLR-0019,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000345,13.09931,77.60007,KA-BLR,STN-KA-BLR-0019,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000346,13.09665,77.60733,KA-BLR,STN-KA-BLR-0019,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000347,13.13584,77.56438,KA-BLR,STN-KA-BLR-0019,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000348,13.14446,77.58496,KA-BLR,STN-KA-BLR-0019,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000349,13.12288,77.57924,KA-BLR,STN-KA-BLR-0019,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000350,13.10356,77.58876,KA-BLR,STN-KA-BLR-0019,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000351,13.10165,77.59784,KA-BLR,STN-KA-BLR-0019,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000352,13.10822,77.58619,KA-BLR,STN-KA-BLR-0019,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000353,13.14638,77.59601,KA-BLR,STN-KA-BLR-0019,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000354,13.10034,77.59213,KA-BLR,STN-KA-BLR-0019,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000355,13.10349,77.61621,KA-BLR,STN-KA-BLR-0019,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000356,13.10989,77.55862,KA-BLR,STN-KA-BLR-0019,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000357,13.12638,77.57563,KA-BLR,STN-KA-BLR-0019,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000358,13.14553,77.56076,KA-BLR,STN-KA-BLR-0019,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000359,13.14351,77.58818,KA-BLR,STN-KA-BLR-0019,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000360,13.10564,77.60023,KA-BLR,STN-KA-BLR-0019,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000361,13.11449,77.59513,KA-BLR,STN-KA-BLR-0019,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000362,13.11377,77.57948,KA-BLR,STN-KA-BLR-0019,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000363,13.15131,77.60486,KA-BLR,STN-KA-BLR-0019,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000364,13.11353,77.61076,KA-BLR,STN-KA-BLR-0019,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000365,13.13096,77.5998,KA-BLR,STN-KA-BLR-0019,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000366,13.0973,77.5759,KA-BLR,STN-KA-BLR-0019,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000367,12.93887,77.54064,KA-BLR,STN-KA-BLR-0020,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000368,12.98249,77.53617,KA-BLR,STN-KA-BLR-0020,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000369,12.99167,77.53297,KA-BLR,STN-KA-BLR-0020,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000370,12.97904,77.53579,KA-BLR,STN-KA-BLR-0020,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000371,12.99346,77.55756,KA-BLR,STN-KA-BLR-0020,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000372,12.93515,77.54427,KA-BLR,STN-KA-BLR-0020,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000373,12.98146,77.54786,KA-BLR,STN-KA-BLR-0020,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000374,12.9714,77.52185,KA-BLR,STN-KA-BLR-0020,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000375,12.98457,77.54795,KA-BLR,STN-KA-BLR-0020,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000376,12.94366,77.5592,KA-BLR,STN-KA-BLR-0020,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000377,12.97775,77.52054,KA-BLR,STN-KA-BLR-0020,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000378,12.99226,77.55977,KA-BLR,STN-KA-BLR-0020,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000379,12.97106,77.52947,KA-BLR,STN-KA-BLR-0020,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000380,12.95843,77.5312,KA-BLR,STN-KA-BLR-0020,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-000381,12.93713,77.55838,KA-BLR,STN-KA-BLR-0020,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
