tower_id,latitude,longitude,district_id,station_id,provider,radius,operator,sector_count,coverage_polygon
TOW-00255,12.82512,77.73631,KA-BLR,STN-KA-BLR-0051,Airtel,5000.0,Airtel,3,
TOW-00256,13.09654,77.40837,KA-BLR,STN-KA-BLR-0052,Airtel,5000.0,Airtel,3,
TOW-00257,13.10047,77.3776,KA-BLR,STN-KA-BLR-0052,Jio,5000.0,Airtel,3,
TOW-00258,13.09581,77.40899,KA-BLR,STN-KA-BLR-0052,Vi,5000.0,Airtel,3,
TOW-00259,12.91239,77.66047,KA-BLR,STN-KA-BLR-0053,Airtel,5000.0,Airtel,3,
TOW-00260,12.87238,77.65916,KA-BLR,STN-KA-BLR-0053,Airtel,5000.0,Airtel,3,
TOW-00261,12.86118,77.64535,KA-BLR,STN-KA-BLR-0053,Jio,5000.0,Airtel,3,
TOW-00262,12.881,77.63373,KA-BLR,STN-KA-BLR-0053,Vi,5000.0,Airtel,3,
TOW-00263,12.90365,77.73061,KA-BLR,STN-KA-BLR-0054,Jio,5000.0,Airtel,3,
TOW-00264,12.96057,77.70564,KA-BLR,STN-KA-BLR-0054,Vi,5000.0,Airtel,3,
TOW-00265,12.91732,77.74665,KA-BLR,STN-KA-BLR-0054,Jio,5000.0,Airtel,3,
TOW-00266,12.9386,77.71462,KA-BLR,STN-KA-BLR-0054,Airtel,5000.0,Airtel,3,
TOW-00267,12.93925,77.78019,KA-BLR,STN-KA-BLR-0054,BSNL,5000.0,Airtel,3,
TOW-00268,13.17181,77.48988,KA-BLR,STN-KA-BLR-0055,BSNL,5000.0,Airtel,3,
TOW-00269,13.20663,77.50322,KA-BLR,STN-KA-BLR-0055,BSNL,5000.0,Airtel,3,
TOW-00270,13.18092,77.50799,KA-BLR,STN-KA-BLR-0055,Vi,5000.0,Airtel,3,
TOW-00271,13.19215,77.52351,KA-BLR,STN-KA-BLR-0055,Vi,5000.0,Airtel,3,
TOW-00272,12.94775,77.39397,KA-BLR,STN-KA-BLR-0056,BSNL,5000.0,Airtel,3,
TOW-00273,12.98563,77.40735,KA-BLR,STN-KA-BLR-0056,Vi,5000.0,Airtel,3,
TOW-00274,12.90652,77.44692,KA-BLR,STN-KA-BLR-0056,Vi,5000.0,Airtel,3,
TOW-00275,12.93857,77.38749,KA-BLR,STN-KA-BLR-0056,Jio,5000.0,Airtel,3,
TOW-00276,12.91131,77.44358,KA-BLR,STN-KA-BLR-0056,BSNL,5000.0,Airtel,3,
TOW-00277,12.95339,77.45425,KA-BLR,STN-KA-BLR-0056,BSNL,5000.0,Airtel,3,
TOW-00278,13.11985,77.49111,KA-BLR,STN-KA-BLR-0057,Vi,5000.0,Airtel,3,
TOW-00279,13.13867,77.47894,KA-BLR,STN-KA-BLR-0057,Airtel,5000.0,Airtel,3,
TOW-00280,13.1693,77.51708,KA-BLR,STN-KA-BLR-0057,Jio,5000.0,Airtel,3,
TOW-00281,13.18836,77.52396,KA-BLR,STN-KA-BLR-0057,Vi,5000.0,Airtel,3,
TOW-00282,13.15553,77.47892,KA-BLR,STN-KA-BLR-0058,Jio,5000.0,Airtel,3,
TOW-00283,13.18594,77.50073,KA-BLR,STN-KA-BLR-0058,Vi,5000.0,Airtel,3,
TOW-00284,13.11982,77.49381,KA-BLR,STN-KA-BLR-0058,BSNL,5000.0,Airtel,3,
TOW-00285,12.89139,77.60823,KA-BLR,STN-KA-BLR-0059,Airtel,5000.0,Airtel,3,
TOW-00286,12.86905,77.62619,KA-BLR,STN-KA-BLR-0059,BSNL,5000.0,Airtel,3,
TOW-00287,12.83687,77.5865,KA-BLR,STN-KA-BLR-0059,Jio,5000.0,Airtel,3,
TOW-00288,12.8619,77.59897,KA-BLR,STN-KA-BLR-0059,Airtel,5000.0,Airtel,3,
TOW-00289,12.87426,77.63297,KA-BLR,STN-KA-BLR-0059,BSNL,5000.0,Airtel,3,
TOW-00290,12.91301,77.49809,KA-BLR-R,STN-KA-BLR-R-0000,BSNL,5000.0,Airtel,3,
TOW-00291,12.94005,77.52055,KA-BLR-R,STN-KA-BLR-R-0000,Vi,5000.0,Airtel,3,
TOW-00292,12.96101,77.50724,KA-BLR-R,STN-KA-BLR-R-0000,Vi,5000.0,Airtel,3,
TOW-00293,12.95113,77.4441,KA-BLR-R,STN-KA-BLR-R-0000,BSNL,5000.0,Airtel,3,
TOW-00294,13.13996,77.29557,KA-BLR-R,STN-KA-BLR-R-0001,Airtel,5000.0,Airtel,3,
TOW-00295,13.17395,77.32932,KA-BLR-R,STN-KA-BLR-R-0001,Airtel,5000.0,Airtel,3,
TOW-00296,13.17438,77.26854,KA-BLR-R,STN-KA-BLR-R-0001,Vi,5000.0,Airtel,3,
TOW-00297,13.13012,77.41631,KA-BLR-R,STN-KA-BLR-R-0002,Jio,5000.0,Airtel,3,
TOW-00298,13.12559,77.37271,KA-BLR-R,STN-KA-BLR-R-0002,BSNL,5000.0,Airtel,3,
TOW-00299,13.12388,77.43391,KA-BLR-R,STN-KA-BLR-R-0002,Vi,5000.0,Airtel,3,
TOW-00300,13.10551,77.4328,KA-BLR-R,STN-KA-BLR-R-0002,Jio,5000.0,Airtel,3,
TOW-00301,13.05674,77.3942,KA-BLR-R,STN-KA-BLR-R-0002,Airtel,5000.0,Airtel,3,
TOW-00302,13.07888,77.43107,KA-BLR-R,STN-KA-BLR-R-0002,Airtel,5000.0,Airtel,3,
TOW-00303,13.00213,77.6739,KA-BLR-R,STN-KA-BLR-R-0003,Vi,5000.0,Airtel,3,
TOW-00304,13.01408,77.69692,KA-BLR-R,STN-KA-BLR-R-0003,Jio,5000.0,Airtel,3,
TOW-00305,12.9989,77.64129,KA-BLR-R,STN-KA-BLR-R-0003,Airtel,5000.0,Airtel,3,
TOW-00306,12.95541,77.64803,KA-BLR-R,STN-KA-BLR-R-0003,Jio,5000.0,Airtel,3,
TOW-00307,13.38886,77.54734,KA-BLR-R,STN-KA-BLR-R-0004,Vi,5000.0,Airtel,3,
TOW-00308,13.39084,77.54854,KA-BLR-R,STN-KA-BLR-R-0004,BSNL,5000.0,Airtel,3,
TOW-00309,13.38939,77.58287,KA-BLR-R,STN-KA-BLR-R-0004,Jio,5000.0,Airtel,3,
TOW-00310,13.39346,77.55772,KA-BLR-R,STN-KA-BLR-R-0004,Airtel,5000.0,Airtel,3,
TOW-00311,13.06152,77.61225,KA-BLR-R,STN-KA-BLR-R-0005,Airtel,5000.0,Airtel,3,
TOW-00312,13.05168,77.63171,KA-BLR-R,STN-KA-BLR-R-0005,Vi,5000.0,Airtel,3,
TOW-00313,13.09431,77.65368,KA-BLR-R,STN-KA-BLR-R-0005,Vi,5000.0,Airtel,3,
TOW-00314,13.10616,77.62279,KA-BLR-R,STN-KA-BLR-R-0005,BSNL,5000.0,Airtel,3,
TOW-00315,13.35138,77.58029,KA-BLR-R,STN-KA-BLR-R-0006,Airtel,5000.0,Airtel,3,
TOW-00316,13.3507,77.5647,KA-BLR-R,STN-KA-BLR-R-0006,Airtel,5000.0,Airtel,3,
TOW-00317,13.30962,77.58069,KA-BLR-R,STN-KA-BLR-R-0006,Airtel,5000.0,Airtel,3,
TOW-00318,13.36466,77.57454,KA-BLR-R,STN-KA-BLR-R-0006,BSNL,5000.0,Airtel,3,
TOW-00319,13.35853,77.61804,KA-BLR-R,STN-KA-BLR-R-0006,Vi,5000.0,Airtel,3,
TOW-00320,12.94313,77.73173,KA-BLR-R,STN-KA-BLR-R-0007,Airtel,5000.0,Airtel,3,
TOW-00321,12.94545,77.72402,KA-BLR-R,STN-KA-BLR-R-0007,Airtel,5000.0,Airtel,3,
TOW-00322,12.89287,77.68348,KA-BLR-R,STN-KA-BLR-R-0007,Jio,5000.0,Airtel,3,
TOW-00323,12.88799,77.7299,KA-BLR-R,STN-KA-BLR-R-0007,BSNL,5000.0,Airtel,3,
TOW-00324,12.89124,77.71901,KA-BLR-R,STN-KA-BLR-R-0007,Vi,5000.0,Airtel,3,
TOW-00325,12.92016,77.68758,KA-BLR-R,STN-KA-BLR-R-0007,Airtel,5000.0,Airtel,3,
TOW-00326,13.30152,77.60308,KA-BLR-R,STN-KA-BLR-R-0008,Airtel,5000.0,Airtel,3,
TOW-00327,13.32433,77.63309,KA-BLR-R,STN-KA-BLR-R-0008,BSNL,5000.0,Airtel,3,
TOW-00328,13.31864,77.6743,KA-BLR-R,STN-KA-BLR-R-0008,Airtel,5000.0,Airtel,3,
TOW-00329,13.31607,77.6013,KA-BLR-R,STN-KA-BLR-R-0008,Vi,5000.0,Airtel,3,
TOW-00330,13.33467,77.60776,KA-BLR-R,STN-KA-BLR-R-0008,Jio,5000.0,Airtel,3,
TOW-00331,13.29719,77.64605,KA-BLR-R,STN-KA-BLR-R-0008,BSNL,5000.0,Airtel,3,
TOW-00332,13.2095,77.5784,KA-BLR-R,STN-KA-BLR-R-0009,BSNL,5000.0,Airtel,3,
TOW-00333,13.21661,77.64123,KA-BLR-R,STN-KA-BLR-R-0009,Jio,5000.0,Airtel,3,
TOW-00334,13.25593,77.63999,KA-BLR-R,STN-KA-BLR-R-0009,Airtel,5000.0,Airtel,3,
TOW-00335,13.27209,77.37897,KA-BLR-R,STN-KA-BLR-R-0010,BSNL,5000.0,Airtel,3,
TOW-00336,13.28838,77.39948,KA-BLR-R,STN-KA-BLR-R-0010,BSNL,5000.0,Airtel,3,
TOW-00337,13.28121,77.37441,KA-BLR-R,STN-KA-BLR-R-0010,Jio,5000.0,Airtel,3,
TOW-00338,13.29168,77.36297,KA-BLR-R,STN-KA-BLR-R-0010,Vi,5000.0,Airtel,3,
TOW-00339,13.33354,77.3374,KA-BLR-R,STN-KA-BLR-R-0010,BSNL,5000.0,Airtel,3,
TOW-00340,13.28633,77.34146,KA-BLR-R,STN-KA-BLR-R-0010,Airtel,5000.0,Airtel,3,
TOW-00341,13.32931,77.36311,KA-BLR-R,STN-KA-BLR-R-0010,Jio,5000.0,Airtel,3,
TOW-00342,13.2381,77.62593,KA-BLR-R,STN-KA-BLR-R-0011,Vi,5000.0,Airtel,3,
TOW-00343,13.22048,77.58924,KA-BLR-R,STN-KA-BLR-R-0011,Airtel,5000.0,Airtel,3,
TOW-00344,13.19367,77.59292,KA-BLR-R,STN-KA-BLR-R-0011,Jio,5000.0,Airtel,3,
TOW-00345,12.92267,77.70493,KA-BLR-R,STN-KA-BLR-R-0012,Jio,5000.0,Airtel,3,
TOW-00346,12.883,77.68806,KA-BLR-R,STN-KA-BLR-R-0012,Airtel,5000.0,Airtel,3,
TOW-00347,12.89462,77.71008,KA-BLR-R,STN-KA-BLR-R-0012,Vi,5000.0,Airtel,3,
TOW-00348,13.17757,77.41354,KA-BLR-R,STN-KA-BLR-R-0013,Vi,5000.0,Airtel,3,
TOW-00349,13.15071,77.34818,KA-BLR-R,STN-KA-BLR-R-0013,BSNL,5000.0,Airtel,3,
TOW-00350,13.20635,77.34591,KA-BLR-R,STN-KA-BLR-R-0013,Airtel,5000.0,Airtel,3,
TOW-00351,13.18885,77.41307,KA-BLR-R,STN-KA-BLR-R-0013,Airtel,5000.0,Airtel,3,
TOW-00352,13.14997,77.40838,KA-BLR-R,STN-KA-BLR-R-0013,Airtel,5000.0,Airtel,3,
TOW-00353,13.16279,77.37248,KA-BLR-R,STN-KA-BLR-R-0013,Airtel,5000.0,Airtel,3,
TOW-00354,13.41327,77.44986,KA-BLR-R,STN-KA-BLR-R-0014,Vi,5000.0,Airtel,3,
TOW-00355,13.42934,77.43345,KA-BLR-R,STN-KA-BLR-R-0014,Airtel,5000.0,Airtel,3,
TOW-00356,13.41666,77.44915,KA-BLR-R,STN-KA-BLR-R-0014,BSNL,5000.0,Airtel,3,
TOW-00357,13.41512,77.37157,KA-BLR-R,STN-KA-BLR-R-0014,BSNL,5000.0,Airtel,3,
TOW-00358,13.40265,77.37385,KA-BLR-R,STN-KA-BLR-R-0014,Airtel,5000.0,Airtel,3,
TOW-00359,13.3999,77.40962,KA-BLR-R,STN-KA-BLR-R-0014,Vi,5000.0,Airtel,3,
TOW-00360,13.40362,77.4406,KA-BLR-R,STN-KA-BLR-R-0014,BSNL,5000.0,Airtel,3,
TOW-00361,12.95628,77.37638,KA-BLR-R,STN-KA-BLR-R-0015,BSNL,5000.0,Airtel,3,
TOW-00362,12.92642,77.42526,KA-BLR-R,STN-KA-BLR-R-0015,Jio,5000.0,Airtel,3,
TOW-00363,12.99704,77.40021,KA-BLR-R,STN-KA-BLR-R-0015,BSNL,5000.0,Airtel,3,
TOW-00364,12.92681,77.39596,KA-BLR-R,STN-KA-BLR-R-0015,BSNL,5000.0,Airtel,3,
TOW-00365,12.94003,77.39221,KA-BLR-R,STN-KA-BLR-R-0015,Vi,5000.0,Airtel,3,
TOW-00366,13.24451,77.29974,KA-BLR-R,STN-KA-BLR-R-0016,BSNL,5000.0,Airtel,3,
TOW-00367,13.24576,77.36073,KA-BLR-R,STN-KA-BLR-R-0016,BSNL,5000.0,Airtel,3,
TOW-00368,13.26963,77.32496,KA-BLR-R,STN-KA-BLR-R-0016,Airtel,5000.0,Airtel,3,
TOW-00369,13.24235,77.34566,KA-BLR-R,STN-KA-BLR-R-0016,Vi,5000.0,Airtel,3,
TOW-00370,13.24243,77.37415,KA-BLR-R,STN-KA-BLR-R-0016,Airtel,5000.0,Airtel,3,
TOW-00371,13.26068,77.34929,KA-BLR-R,STN-KA-BLR-R-0016,Jio,5000.0,Airtel,3,
TOW-00372,13.09282,77.44142,KA-BLR-R,STN-KA-BLR-R-0017,BSNL,5000.0,Airtel,3,
TOW-00373,13.10632,77.49624,KA-BLR-R,STN-KA-BLR-R-0017,Airtel,5000.0,Airtel,3,
TOW-00374,13.09246,77.45701,KA-BLR-R,STN-KA-BLR-R-0017,BSNL,5000.0,Airtel,3,
TOW-00375,13.15709,77.43844,KA-BLR-R,STN-KA-BLR-R-0017,Airtel,5000.0,Airtel,3,
TOW-00376,13.13789,77.42713,KA-BLR-R,STN-KA-BLR-R-0017,Vi,5000.0,Airtel,3,
TOW-00377,13.1173,77.49539,KA-BLR-R,STN-KA-BLR-R-0017,Jio,5000.0,Airtel,3,
TOW-00378,12.06887,76.58929,KA-MYS,STN-KA-MYS-0000,Vi,5000.0,Airtel,3,
TOW-00379,12.07604,76.5911,KA-MYS,STN-KA-MYS-0000,Airtel,5000.0,Airtel,3,
TOW-00380,12.07827,76.59716,KA-MYS,STN-KA-MYS-0000,Vi,5000.0,Airtel,3,
TOW-00381,12.12717,76.60667,KA-MYS,STN-KA-MYS-0000,Vi,5000.0,Airtel,3,
TOW-00382,12.12903,76.56928,KA-MYS,STN-KA-MYS-0000,Jio,5000.0,Airtel,3,
TOW-00383,12.42417,76.89465,KA-MYS,STN-KA-MYS-0001,Jio,5000.0,Airtel,3,
TOW-00384,12.44048,76.89531,KA-MYS,STN-KA-MYS-0001,Airtel,5000.0,Airtel,3,
TOW-00385,12.44232,76.8751,KA-MYS,STN-KA-MYS-0001,Vi,5000.0,Airtel,3,
TOW-00386,11.94147,76.71032,KA-MYS,STN-KA-MYS-0002,BSNL,5000.0,Airtel,3,
TOW-00387,11.93647,76.73219,KA-MYS,STN-KA-MYS-0002,Jio,5000.0,Airtel,3,
TOW-00388,11.89242,76.68481,KA-MYS,STN-KA-MYS-0002,Jio,5000.0,Airtel,3,
TOW-00389,11.91803,76.68147,KA-MYS,STN-KA-MYS-0002,BSNL,5000.0,Airtel,3,
TOW-00390,11.96269,77.11693,KA-MYS,STN-KA-MYS-0003,Airtel,5000.0,Airtel,3,
TOW-00391,11.96534,77.10929,KA-MYS,STN-KA-MYS-0003,BSNL,5000.0,Airtel,3,
TOW-00392,11.95405,77.10376,KA-MYS,STN-KA-MYS-0003,BSNL,5000.0,Airtel,3,
TOW-00393,11.90514,77.06396,KA-MYS,STN-KA-MYS-0003,Airtel,5000.0,Airtel,3,
TOW-00394,11.94632,77.05212,KA-MYS,STN-KA-MYS-0003,Vi,5000.0,Airtel,3,
TOW-00395,11.93478,77.12071,KA-MYS,STN-KA-MYS-0003,Vi,5000.0,Airtel,3,
TOW-00396,11.9161,77.12868,KA-MYS,STN-KA-MYS-0003,Airtel,5000.0,Airtel,3,
TOW-00397,12.35432,76.87842,KA-MYS,STN-KA-MYS-0004,BSNL,5000.0,Airtel,3,
TOW-00398,12.29117,76.91233,KA-MYS,STN-KA-MYS-0004,Vi,5000.0,Airtel,3,
TOW-00399,12.29437,76.94334,KA-MYS,STN-KA-MYS-0004,BSNL,5000.0,Airtel,3,
TOW-00400,12.29657,76.92991,KA-MYS,STN-KA-MYS-0004,Airtel,5000.0,Airtel,3,
TOW-00401,11.89239,76.76145,KA-MYS,STN-KA-MYS-0005,Jio,5000.0,Airtel,3,
TOW-00402,11.94077,76.80877,KA-MYS,STN-KA-MYS-0005,Airtel,5000.0,Airtel,3,
TOW-00403,11.89609,76.7463,KA-MYS,STN-KA-MYS-0005,Jio,5000.0,Airtel,3,
TOW-00404,11.92725,76.74134,KA-MYS,STN-KA-MYS-0005,Vi,5000.0,Airtel,3,
TOW-00405,11.94408,76.80027,KA-MYS,STN-KA-MYS-0006,Airtel,5000.0,Airtel,3,
TOW-00406,11.93397,76.79176,KA-MYS,STN-KA-MYS-0006,Vi,5000.0,Airtel,3,
TOW-00407,11.91574,76.7868,KA-MYS,STN-KA-MYS-0006,Airtel,5000.0,Airtel,3,
TOW-00408,11.96301,76.82843,KA-MYS,STN-KA-MYS-0006,BSNL,5000.0,Airtel,3,
TOW-00409,11.91482,76.84332,KA-MYS,STN-KA-MYS-0006,Airtel,5000.0,Airtel,3,
TOW-00410,11.93172,76.80907,KA-MYS,STN-KA-MYS-0006,Vi,5000.0,Airtel,3,
TOW-00411,12.06063,76.89529,KA-MYS,STN-KA-MYS-0007,Vi,5000.0,Airtel,3,
TOW-00412,12.0303,76.82646,KA-MYS,STN-KA-MYS-0007,BSNL,5000.0,Airtel,3,
TOW-00413,12.08558,76.87712,KA-MYS,STN-KA-MYS-0007,BSNL,5000.0,Airtel,3,
TOW-00414,11.89378,76.32089,KA-MYS,STN-KA-MYS-0008,Vi,5000.0,Airtel,3,
TOW-00415,11.8902,76.2508,KA-MYS,STN-KA-MYS-0008,Vi,5000.0,Airtel,3,
TOW-00416,11.85161,76.31636,KA-MYS,STN-KA-MYS-0008,Vi,5000.0,Airtel,3,
TOW-00417,11.9129,76.32209,KA-MYS,STN-KA-MYS-0008,BSNL,5000.0,Airtel,3,
TOW-00418,11.87766,76.45825,KA-MYS,STN-KA-MYS-0009,BSNL,5000.0,Airtel,3,
TOW-00419,11.91785,76.47866,KA-MYS,STN-KA-MYS-0009,Vi,5000.0,Airtel,3,
TOW-00420,11.88741,76.48327,KA-MYS,STN-KA-MYS-0009,Jio,5000.0,Airtel,3,
TOW-00421,12.24624,76.46419,KA-MYS,STN-KA-MYS-0010,Vi,5000.0,Airtel,3,
TOW-00422,12.23398,76.48543,KA-MYS,STN-KA-MYS-0010,Vi,5000.0,Airtel,3,
TOW-00423,12.20028,76.49788,KA-MYS,STN-KA-MYS-0010,Airtel,5000.0,Airtel,3,
TOW-00424,12.24357,76.50012,KA-MYS,STN-KA-MYS-0010,Airtel,5000.0,Airtel,3,
TOW-00425,12.01651,76.71112,KA-MYS,STN-KA-MYS-0011,Vi,5000.0,Airtel,3,
TOW-00426,11.99544,76.66119,KA-MYS,STN-KA-MYS-0011,Airtel,5000.0,Airtel,3,
TOW-00427,12.00415,76.69814,KA-MYS,STN-KA-MYS-0011,Vi,5000.0,Airtel,3,
TOW-00428,12.03863,76.7113,KA-MYS,STN-KA-MYS-0011,Airtel,5000.0,Airtel,3,
TOW-00429,12.34737,76.62062,KA-MYS,STN-KA-MYS-0012,Airtel,5000.0,Airtel,3,
TOW-00430,12.29965,76.66049,KA-MYS,STN-KA-MYS-0012,Airtel,5000.0,Airtel,3,
TOW-00431,12.36702,76.5929,KA-MYS,STN-KA-MYS-0012,Vi,5000.0,Airtel,3,
TOW-00432,11.89922,76.22145,KA-MYS,STN-KA-MYS-0013,BSNL,5000.0,Airtel,3,
TOW-00433,11.89816,76.18555,KA-MYS,STN-KA-MYS-0013,Vi,5000.0,Airtel,3,
TOW-00434,11.91168,76.18825,KA-MYS,STN-KA-MYS-0013,Airtel,5000.0,Airtel,3,
TOW-00435,11.90639,76.21289,KA-MYS,STN-KA-MYS-0013,BSNL,5000.0,Airtel,3,
TOW-00436,11.93868,76.20174,KA-MYS,STN-KA-MYS-0013,BSNL,5000.0,Airtel,3,
TOW-00437,12.08109,76.79056,KA-MYS,STN-KA-MYS-0014,BSNL,5000.0,Airtel,3,
TOW-00438,12.10139,76.73514,KA-MYS,STN-KA-MYS-0014,Jio,5000.0,Airtel,3,
TOW-00439,12.07999,76.76658,KA-MYS,STN-KA-MYS-0014,BSNL,5000.0,Airtel,3,
TOW-00440,12.09949,76.78059,KA-MYS,STN-KA-MYS-0014,Jio,5000.0,Airtel,3,
TOW-00441,12.06599,76.79073,KA-MYS,STN-KA-MYS-0014,Jio,5000.0,Airtel,3,
TOW-00442,11.88659,76.58599,KA-MYS,STN-KA-MYS-0015,Jio,5000.0,Airtel,3,
TOW-00443,11.928,76.5945,KA-MYS,STN-KA-MYS-0015,Airtel,5000.0,Airtel,3,
TOW-00444,11.93737,76.60545,KA-MYS,STN-KA-MYS-0015,Vi,5000.0,Airtel,3,
TOW-00445,11.89409,76.61204,KA-MYS,STN-KA-MYS-0015,Jio,5000.0,Airtel,3,
TOW-00446,11.93679,76.55079,KA-MYS,STN-KA-MYS-0015,Jio,5000.0,Airtel,3,
TOW-00447,11.9014,76.61561,KA-MYS,STN-KA-MYS-0015,Vi,5000.0,Airtel,3,
TOW-00448,11.92067,76.54871,KA-MYS,STN-KA-MYS-0015,Airtel,5000.0,Airtel,3,
TOW-00449,12.04165,76.63545,KA-MYS,STN-KA-MYS-0016,BSNL,5000.0,Airtel,3,
TOW-00450,12.00599,76.57759,KA-MYS,STN-KA-MYS-0016,Airtel,5000.0,Airtel,3,
TOW-00451,12.04513,76.60696,KA-MYS,STN-KA-MYS-0016,Vi,5000.0,Airtel,3,
TOW-00452,12.37436,76.62657,KA-MYS,STN-KA-MYS-0017,BSNL,5000.0,Airtel,3,
TOW-00453,12.34634,76.65052,KA-MYS,STN-KA-MYS-0017,BSNL,5000.0,Airtel,3,
TOW-00454,12.38281,76.61758,KA-MYS,STN-KA-MYS-0017,Jio,5000.0,Airtel,3,
TOW-00455,12.33623,76.62075,KA-MYS,STN-KA-MYS-0017,BSNL,5000.0,Airtel,3,
TOW-00456,12.34348,76.20933,KA-MYS,STN-KA-MYS-0018,Jio,5000.0,Airtel,3,
TOW-00457,12.30571,76.1922,KA-MYS,STN-KA-MYS-0018,Airtel,5000.0,Airtel,3,
TOW-00458,12.38006,76.22026,KA-MYS,STN-KA-MYS-0018,BSNL,5000.0,Airtel,3,
TOW-00459,12.34874,76.22896,KA-MYS,STN-KA-MYS-0018,Airtel,5000.0,Airtel,3,
TOW-00460,12.34819,76.23469,KA-MYS,STN-KA-MYS-0018,Airtel,5000.0,Airtel,3,
TOW-00461,12.29276,76.46072,KA-MYS,STN-KA-MYS-0019,Airtel,5000.0,Airtel,3,
TOW-00462,12.34906,76.46947,KA-MYS,STN-KA-MYS-0019,Airtel,5000.0,Airtel,3,
TOW-00463,12.32909,76.45877,KA-MYS,STN-KA-MYS-0019,Jio,5000.0,Airtel,3,
TOW-00464,11.94428,76.3298,KA-MYS,STN-KA-MYS-0020,Vi,5000.0,Airtel,3,
TOW-00465,11.94178,76.36468,KA-MYS,STN-KA-MYS-0020,BSNL,5000.0,Airtel,3,
TOW-00466,11.9283,76.39396,KA-MYS,STN-KA-MYS-0020,Vi,5000.0,Airtel,3,
TOW-00467,11.91182,76.36497,KA-MYS,STN-KA-MYS-0021,Airtel,5000.0,Airtel,3,
TOW-00468,11.91717,76.37909,KA-MYS,STN-KA-MYS-0021,Jio,5000.0,Airtel,3,
TOW-00469,11.91977,76.38321,KA-MYS,STN-KA-MYS-0021,Airtel,5000.0,Airtel,3,
TOW-00470,11.94076,76.4018,KA-MYS,STN-KA-MYS-0021,Jio,5000.0,Airtel,3,
TOW-00471,11.94223,76.36902,KA-MYS,STN-KA-MYS-0021,Airtel,5000.0,Airtel,3,
TOW-00472,12.12094,76.46868,KA-MYS,STN-KA-MYS-0022,Vi,5000.0,Airtel,3,
TOW-00473,12.15108,76.414,KA-MYS,STN-KA-MYS-0022,Vi,5000.0,Airtel,3,
TOW-00474,12.13232,76.41873,KA-MYS,STN-KA-MYS-0022,BSNL,5000.0,Airtel,3,
TOW-00475,12.17224,76.40445,KA-MYS,STN-KA-MYS-0022,Airtel,5000.0,Airtel,3,
TOW-00476,11.86719,76.22821,KA-MYS,STN-KA-MYS-0023,Jio,5000.0,Airtel,3,
TOW-00477,11.83406,76.2349,KA-MYS,STN-KA-MYS-0023,Airtel,5000.0,Airtel,3,
TOW-00478,11.81479,76.22154,KA-MYS,STN-KA-MYS-0023,Jio,5000.0,Airtel,3,
TOW-00479,11.82016,76.17746,KA-MYS,STN-KA-MYS-0023,Vi,5000.0,Airtel,3,
TOW-00480,12.21272,76.34615,KA-MYS,STN-KA-MYS-0024,BSNL,5000.0,Airtel,3,
TOW-00481,12.23789,76.35363,KA-MYS,STN-KA-MYS-0024,Airtel,5000.0,Airtel,3,
TOW-00482,12.20491,76.37654,KA-MYS,STN-KA-MYS-0024,BSNL,5000.0,Airtel,3,
TOW-00483,11.84996,76.50744,KA-MYS,STN-KA-MYS-0025,Vi,5000.0,Airtel,3,
TOW-00484,11.87726,76.51923,KA-MYS,STN-KA-MYS-0025,BSNL,5000.0,Airtel,3,
TOW-00485,11.83649,76.4879,KA-MYS,STN-KA-MYS-0025,BSNL,5000.0,Airtel,3,
TOW-00486,11.81015,76.53191,KA-MYS,STN-KA-MYS-0025,BSNL,5000.0,Airtel,3,
TOW-00487,12.40584,76.84506,KA-MYS,STN-KA-MYS-0026,Jio,5000.0,Airtel,3,
TOW-00488,12.4223,76.84756,KA-MYS,STN-KA-MYS-0026,Vi,5000.0,Airtel,3,
TOW-00489,12.4121,76.88428,KA-MYS,STN-KA-MYS-0026,Vi,5000.0,Airtel,3,
TOW-00490,12.37066,76.88788,KA-MYS,STN-KA-MYS-0026,Jio,5000.0,Airtel,3,
TOW-00491,12.42108,76.84924,KA-MYS,STN-KA-MYS-0026,BSNL,5000.0,Airtel,3,
TOW-00492,12.38315,76.90203,KA-MYS,STN-KA-MYS-0026,Vi,5000.0,Airtel,3,
TOW-00493,12.41386,76.91231,KA-MYS,STN-KA-MYS-0026,Airtel,5000.0,Airtel,3,
TOW-00494,12.47209,76.66133,KA-MYS,STN-KA-MYS-0027,BSNL,5000.0,Airtel,3,
TOW-00495,12.49086,76.65317,KA-MYS,STN-KA-MYS-0027,Jio,5000.0,Airtel,3,
TOW-00496,12.47488,76.62718,KA-MYS,STN-KA-MYS-0027,Jio,5000.0,Airtel,3,
TOW-00497,12.25172,76.54842,KA-MYS,STN-KA-MYS-0028,Vi,5000.0,Airtel,3,
TOW-00498,12.21135,76.50981,KA-MYS,STN-KA-MYS-0028,Airtel,5000.0,Airtel,3,
TOW-00499,12.24891,76.51593,KA-MYS,STN-KA-MYS-0028,Vi,5000.0,Airtel,3,
TOW-00500,12.18962,76.49328,KA-MYS,STN-KA-MYS-0028,BSNL,5000.0,Airtel,3,
TOW-00501,12.22717,76.70166,KA-MYS,STN-KA-MYS-0029,Vi,5000.0,Airtel,3,
TOW-00502,12.22379,76.72827,KA-MYS,STN-KA-MYS-0029,Vi,5000.0,Airtel,3,
TOW-00503,12.24165,76.72814,KA-MYS,STN-KA-MYS-0029,BSNL,5000.0,Airtel,3,
