crime_event_id,criminal_id,entry_method,time_slot,target_type,escape_vehicle,weapon,stolen_property,num_offenders,operates_at_night,is_solo,uses_vehicle_escape,is_violent
EVT-08065062,CRM-0000059,fake_delivery,early_morning_0400_0600,highway,car,none,mixed_valuables,1,True,True,True,False
EVT-73160345,,social_engineering,afternoon_1200_1600,shop,public_bus,country_bomb,livestock,3,False,False,True,True
EVT-CAMP-24485914,CRM-0000118,fake_police,late_night_2200_0400,highway,motorcycle,bare_hands,documents,3,False,False,True,False
EVT-36993647,CRM-0000242,digital_access,mid_morning_0900_1200,street,auto_rickshaw,none,vehicle,1,False,True,True,False
EVT-96592851,CRM-0000235,fake_delivery,late_night_2200_0400,bank,bicycle,none,vehicle,1,False,True,True,False
EVT-CAMP-77585308,CRM-0000118,front_door,early_morning_0400_0600,highway,motorcycle,bare_hands,mobile_phone,3,True,False,True,False
EVT-98662051,CRM-0000086,digital_access,early_morning_0400_0600,apartment,auto_rickshaw,firearm,mixed_valuables,1,True,True,True,True
EVT-13968205,CRM-0000118,fake_police,late_night_2200_0400,apartment,car,bare_hands,mobile_phone,3,True,False,True,False
EVT-CAMP-93585148,CRM-0000118,fake_police,late_night_2200_0400,highway,motorcycle,bare_hands,mobile_phone,3,False,False,True,False
EVT-34233746,CRM-0000230,window_entry,late_night_2200_0400,temple,on_foot,country_bomb,electronics,1,True,True,False,True
EVT-62201846,,window_entry,afternoon_1200_1600,apartment,public_bus,rope,laptop,2,False,False,True,True
EVT-CAMP-57717970,CRM-0000118,fake_police,late_night_2200_0400,highway,motorcycle,bare_hands,mobile_phone,3,True,False,True,False
EVT-82312300,,fake_delivery,morning_0600_0900,shop,car,none,laptop,2,True,False,True,False
EVT-85153382,,roof_entry,night_1900_2200,bus_stand,motorcycle,firearm,livestock,1,True,True,True,True
EVT-CAMP-12697283,CRM-0000118,fake_police,late_night_2200_0400,vehicle_parked,motorcycle,bare_hands,mobile_phone,2,True,False,True,False
EVT-71894473,CRM-0000040,fake_delivery,mid_morning_0900_1200,bank,auto_rickshaw,country_bomb,electronics,1,False,True,True,True
EVT-30080876,CRM-0000146,roof_entry,morning_0600_0900,highway,unknown,none,electronics,5,False,False,False,False
EVT-CAMP-50018959,CRM-0000118,fake_police,late_night_2200_0400,commercial,motorcycle,bare_hands,mobile_phone,2,True,False,True,False
EVT-43283748,,fake_delivery,evening_1600_1900,apartment,motorcycle,country_bomb,laptop,2,True,False,True,True
EVT-40619979,CRM-0000197,rear_entry,early_morning_0400_0600,residential,bicycle,none,mixed_valuables,2,True,False,True,False
EVT-73706620,CRM-0000053,roof_entry,early_morning_0400_0600,bank,unknown,none,mobile_phone,2,True,False,False,False
EVT-34371669,CRM-0000244,social_engineering,morning_0600_0900,highway,unknown,bare_hands,gold_jewellery,2,True,False,False,False
EVT-13752885,CRM-0000240,fake_police,mid_morning_0900_1200,apartment,auto_rickshaw,none,gold_jewellery,5,False,False,True,False
EVT-12073671,CRM-0000003,rear_entry,late_night_2200_0400,residential,public_bus,iron_rod,livestock,2,True,False,True,True
EVT-31508187,CRM-0000072,digital_access,mid_morning_0900_1200,highway,unknown,none,gold_jewellery,1,True,True,False,False
EVT-27542201,CRM-0000157,social_engineering,night_1900_2200,street,auto_rickshaw,none,electronics,1,False,True,True,False
EVT-68612138,CRM-0000043,open_access,early_morning_0400_0600,market,on_foot,none,electronics,1,True,True,False,False
EVT-60247659,,fake_police,morning_0600_0900,hospital,unknown,none,mobile_phone,5,True,False,False,False
EVT-89470978,CRM-0000051,social_engineering,afternoon_1200_1600,highway,public_bus,none,vehicle,1,False,True,True,False
EVT-30263651,CRM-0000227,open_access,mid_morning_0900_1200,street,public_bus,none,laptop,2,False,False,True,False
EVT-93292372,,window_entry,night_1900_2200,atm,public_bus,none,vehicle,2,False,False,True,False
EVT-55479307,,social_engineering,afternoon_1200_1600,school,bicycle,rope,gold_jewellery,4,False,False,True,True
EVT-97289627,,digital_access,mid_morning_0900_1200,apartment,on_foot,stone,mobile_phone,3,True,False,False,True
EVT-86168063,CRM-0000213,open_access,early_morning_0400_0600,residential,bicycle,none,electronics,2,True,False,True,False
EVT-45953746,CRM-0000230,open_access,late_night_2200_0400,temple,on_foot,iron_rod,livestock,1,True,True,False,True
EVT-44864942,CRM-0000025,digital_access,night_1900_2200,commercial,on_foot,none,none,1,True,True,False,False
EVT-98416172,CRM-0000192,digital_access,mid_morning_0900_1200,residential_house,auto_rickshaw,acid,mixed_valuables,2,False,False,True,True
EVT-24500883,,roof_entry,night_1900_2200,bus_stand,motorcycle,rope,vehicle,2,True,False,True,True
EVT-34422656,CRM-0000159,roof_entry,night_1900_2200,residential,car,none,laptop,3,True,False,True,False
EVT-85992446,CRM-0000053,roof_entry,early_morning_0400_0600,bank,auto_rickshaw,none,mobile_phone,2,True,False,True,False
EVT-88063686,,digital_access,late_night_2200_0400,street,unknown,stone,livestock,3,False,False,False,True
EVT-18704469,,fake_police,night_1900_2200,hospital,car,country_bomb,cash,1,True,True,True,True
EVT-35752991,CRM-0000130,roof_entry,night_1900_2200,highway,on_foot,country_bomb,gold_jewellery,1,True,True,False,True
EVT-36823906,CRM-0000060,fake_police,mid_morning_0900_1200,residential,suv,none,mixed_valuables,2,False,False,True,False
EVT-10749686,,front_door,night_1900_2200,apartment,unknown,stone,mixed_valuables,2,False,False,False,True
EVT-55197806,CRM-0000232,window_entry,night_1900_2200,highway,motorcycle,country_bomb,mobile_phone,3,True,False,True,True
EVT-55757797,CRM-0000237,rear_entry,late_night_2200_0400,school,unknown,iron_rod,laptop,1,True,True,False,True
EVT-05696636,CRM-0000064,open_access,morning_0600_0900,commercial,public_bus,bare_hands,laptop,3,False,False,True,False
EVT-55451615,CRM-0000038,roof_entry,early_morning_0400_0600,residential,bicycle,none,gold_jewellery,3,False,False,True,False
EVT-02006410,,social_engineering,night_1900_2200,street,unknown,acid,documents,1,False,True,False,True
EVT-04925555,,tunneling,mid_morning_0900_1200,apartment,on_foot,firearm,cash,3,True,False,False,True
EVT-13396290,CRM-0000093,tunneling,late_night_2200_0400,atm,suv,iron_rod,livestock,2,True,False,True,True
EVT-46493192,,tunneling,afternoon_1200_1600,shop,on_foot,stone,livestock,2,False,False,False,True
EVT-67838544,,social_engineering,late_night_2200_0400,atm,auto_rickshaw,firearm,electronics,1,True,True,True,True
EVT-11069431,,forced_entry,mid_morning_0900_1200,hospital,on_foot,none,laptop,2,True,False,False,False
EVT-27486174,CRM-0000101,open_access,early_morning_0400_0600,bank,bicycle,none,laptop,3,True,False,True,False
EVT-50595537,,fake_police,morning_0600_0900,bank,public_bus,none,electronics,2,False,False,True,False
EVT-59600802,CRM-0000122,fake_delivery,mid_morning_0900_1200,railway_station,bicycle,none,none,1,True,True,True,False
EVT-95954547,CRM-0000222,window_entry,early_morning_0400_0600,street,on_foot,none,cash,1,True,True,False,False
EVT-69087622,CRM-0000142,fake_police,early_morning_0400_0600,highway,auto_rickshaw,stone,vehicle,2,True,False,True,True
EVT-04920173,CRM-0000200,social_engineering,late_night_2200_0400,street,public_bus,none,gold_jewellery,1,False,True,True,False
