ping_id,phone_id,tower_id,timestamp,signal_strength
PING-00000367,PHN-00000603,TOW-03125,2021-01-23T07:37:00,-100
PING-00000368,PHN-00000603,TOW-03125,2021-01-23T07:52:00,-71
PING-00000369,PHN-00001669,TOW-01102,2021-01-23T06:59:00,-66
PING-00000370,PHN-00001669,TOW-01102,2021-01-23T07:14:00,-52
PING-00000371,PHN-00001669,TOW-01102,2021-01-23T07:29:00,-86
PING-00000372,PHN-00001669,TOW-01102,2021-01-23T07:44:00,-73
PING-00000373,PHN-00001669,TOW-01105,2021-01-23T07:59:00,-78
PING-00000374,PHN-00001669,TOW-01105,2021-01-23T08:14:00,-73
PING-00000375,PHN-00001669,TOW-01105,2021-01-23T08:29:00,-91
PING-00000376,PHN-00001669,TOW-01105,2021-01-23T08:44:00,-55
PING-00000377,PHN-00001669,TOW-01105,2021-01-23T08:59:00,-53
PING-00000378,PHN-00004071,TOW-02767,2021-01-23T21:01:00,-57
PING-00000379,PHN-00004071,TOW-02767,2021-01-23T21:16:00,-87
PING-00000380,PHN-00004071,TOW-02767,2021-01-23T21:31:00,-91
PING-00000381,PHN-00004071,TOW-02767,2021-01-23T21:46:00,-84
PING-00000382,PHN-00004071,TOW-02767,2021-01-23T22:01:00,-74
PING-00000383,PHN-00004071,TOW-02767,2021-01-23T22:16:00,-81
PING-00000384,PHN-00004071,TOW-02767,2021-01-23T22:31:00,-91
PING-00000385,PHN-00004071,TOW-02767,2021-01-23T22:46:00,-82
PING-00000386,PHN-00004071,TOW-02767,2021-01-23T23:01:00,-85
PING-00000387,PHN-00000603,TOW-03179,2021-01-24T04:20:00,-94
PING-00000388,PHN-00000603,TOW-03179,2021-01-24T04:35:00,-88
PING-00000389,PHN-00000603,TOW-03179,2021-01-24T04:50:00,-100
PING-00000390,PHN-00000603,TOW-03179,2021-01-24T05:05:00,-61
PING-00000391,PHN-00000603,TOW-03179,2021-01-24T05:20:00,-94
PING-00000392,PHN-00000603,TOW-03179,2021-01-24T05:35:00,-96
PING-00000393,PHN-00000603,TOW-03177,2021-01-24T05:50:00,-96
PING-00000394,PHN-00000603,TOW-03177,2021-01-24T06:05:00,-82
PING-00000395,PHN-00000603,TOW-03181,2021-01-24T06:20:00,-73
PING-00000396,PHN-00000603,TOW-01096,2021-01-24T03:44:00,-86
PING-00000397,PHN-00000603,TOW-01096,2021-01-24T03:59:00,-80
PING-00000398,PHN-00000603,TOW-01096,2021-01-24T04:14:00,-92
PING-00000399,PHN-00000603,TOW-01096,2021-01-24T04:29:00,-52
PING-00000400,PHN-00000603,TOW-01096,2021-01-24T04:44:00,-91
PING-00000401,PHN-00000603,TOW-01096,2021-01-24T04:59:00,-87
PING-00000402,PHN-00000603,TOW-01096,2021-01-24T05:14:00,-89
PING-00000403,PHN-00000603,TOW-01096,2021-01-24T05:29:00,-94
PING-00000404,PHN-00000603,TOW-01096,2021-01-24T05:44:00,-83
PING-00000405,PHN-00000603,TOW-03171,2021-01-25T11:29:00,-96
PING-00000406,PHN-00000603,TOW-03171,2021-01-25T11:44:00,-95
PING-00000407,PHN-00000603,TOW-03171,2021-01-25T11:59:00,-59
PING-00000408,PHN-00000603,TOW-03169,2021-01-25T12:14:00,-60
PING-00000409,PHN-00000603,TOW-03169,2021-01-25T12:29:00,-55
PING-00000410,PHN-00000603,TOW-03169,2021-01-25T12:44:00,-98
PING-00000411,PHN-00000603,TOW-03169,2021-01-25T12:59:00,-62
PING-00000412,PHN-00000603,TOW-03169,2021-01-25T13:14:00,-60
PING-00000413,PHN-00000603,TOW-03169,2021-01-25T13:29:00,-82
PING-00000414,PHN-00000603,TOW-01107,2021-01-25T04:41:00,-52
PING-00000415,PHN-00000603,TOW-01107,2021-01-25T04:56:00,-97
PING-00000416,PHN-00000603,TOW-01107,2021-01-25T05:11:00,-82
PING-00000417,PHN-00000603,TOW-01107,2021-01-25T05:26:00,-95
PING-00000418,PHN-00000603,TOW-01103,2021-01-25T05:41:00,-74
PING-00000419,PHN-00000603,TOW-01107,2021-01-25T05:56:00,-66
PING-00000420,PHN-00000603,TOW-01107,2021-01-25T06:11:00,-95
PING-00000421,PHN-00000603,TOW-01107,2021-01-25T06:26:00,-91
PING-00000422,PHN-00000603,TOW-01107,2021-01-25T06:41:00,-60
PING-00000423,PHN-00001398,TOW-00204,2021-01-25T11:37:00,-73
PING-00000424,PHN-00001398,TOW-00204,2021-01-25T11:52:00,-89
PING-00000425,PHN-00001398,TOW-00204,2021-01-25T12:07:00,-84
PING-00000426,PHN-00001398,TOW-00202,2021-01-25T12:22:00,-98
PING-00000427,PHN-00001398,TOW-00202,2021-01-25T12:37:00,-64
PING-00000428,PHN-00001398,TOW-00202,2021-01-25T12:52:00,-91
PING-00000429,PHN-00001398,TOW-00202,2021-01-25T13:07:00,-99
PING-00000430,PHN-00001398,TOW-00202,2021-01-25T13:22:00,-78
PING-00000431,PHN-00001398,TOW-00202,2021-01-25T13:37:00,-70
PING-00000432,PHN-00000603,TOW-03129,2021-01-26T03:47:00,-90
PING-00000433,PHN-00000603,TOW-03129,2021-01-26T04:02:00,-90
PING-00000434,PHN-00000603,TOW-03129,2021-01-26T04:17:00,-97
PING-00000435,PHN-00000603,TOW-03131,2021-01-26T04:32:00,-69
PING-00000436,PHN-00000603,TOW-03131,2021-01-26T04:47:00,-84
PING-00000437,PHN-00000603,TOW-03131,2021-01-26T05:02:00,-97
PING-00000438,PHN-00000603,TOW-03131,2021-01-26T05:17:00,-65
PING-00000439,PHN-00000603,TOW-03131,2021-01-26T05:32:00,-79
PING-00000440,PHN-00000603,TOW-03131,2021-01-26T05:47:00,-86
PING-00000441,PHN-00000603,TOW-01017,2021-01-26T08:09:00,-90
PING-00000442,PHN-00000603,TOW-01015,2021-01-26T08:24:00,-56
PING-00000443,PHN-00000603,TOW-01015,2021-01-26T08:39:00,-78
PING-00000444,PHN-00000603,TOW-01015,2021-01-26T08:54:00,-80
PING-00000445,PHN-00000603,TOW-01014,2021-01-26T09:09:00,-64
PING-00000446,PHN-00000603,TOW-01014,2021-01-26T09:24:00,-100
PING-00000447,PHN-00000603,TOW-01015,2021-01-26T09:39:00,-99
PING-00000448,PHN-00000603,TOW-01015,2021-01-26T09:54:00,-63
PING-00000449,PHN-00000603,TOW-01015,2021-01-26T10:09:00,-92
PING-00000450,PHN-00001669,TOW-01694,2021-01-26T06:36:00,-58
PING-00000451,PHN-00001669,TOW-01694,2021-01-26T06:51:00,-87
PING-00000452,PHN-00001669,TOW-01696,2021-01-26T07:06:00,-99
PING-00000453,PHN-00001669,TOW-01696,2021-01-26T07:21:00,-89
PING-00000454,PHN-00001669,TOW-01696,2021-01-26T07:36:00,-64
PING-00000455,PHN-00001669,TOW-01696,2021-01-26T07:51:00,-59
PING-00000456,PHN-00001669,TOW-01696,2021-01-26T08:06:00,-86
PING-00000457,PHN-00001669,TOW-01694,2021-01-26T08:21:00,-80
PING-00000458,PHN-00001669,TOW-01694,2021-01-26T08:36:00,-59
PING-00000459,PHN-00000603,TOW-03118,2021-01-27T22:19:00,-82
PING-00000460,PHN-00000603,TOW-03121,2021-01-27T22:34:00,-88
PING-00000461,PHN-00000603,TOW-03121,2021-01-27T22:49:00,-70
PING-00000462,PHN-00000603,TOW-03121,2021-01-27T23:04:00,-88
PING-00000463,PHN-00000603,TOW-03120,2021-01-27T23:19:00,-77
PING-00000464,PHN-00000603,TOW-03117,2021-01-27T23:34:00,-97
PING-00000465,PHN-00000603,TOW-03117,2021-01-27T23:49:00,-85
PING-00000466,PHN-00000603,TOW-03122,2021-01-28T00:04:00,-85
PING-00000467,PHN-00000603,TOW-03119,2021-01-28T00:19:00,-52
PING-00000468,PHN-00001669,TOW-01712,2021-01-27T06:27:00,-81
PING-00000469,PHN-00001669,TOW-01712,2021-01-27T06:42:00,-67
PING-00000470,PHN-00001669,TOW-01712,2021-01-27T06:57:00,-59
PING-00000471,PHN-00001669,TOW-01712,2021-01-27T07:12:00,-98
PING-00000472,PHN-00001669,TOW-01712,2021-01-27T07:27:00,-69
PING-00000473,PHN-00001669,TOW-01712,2021-01-27T07:42:00,-70
PING-00000474,PHN-00001669,TOW-01713,2021-01-27T07:57:00,-88
PING-00000475,PHN-00001669,TOW-01711,2021-01-27T08:12:00,-77
PING-00000476,PHN-00001669,TOW-01711,2021-01-27T08:27:00,-96
PING-00000477,PHN-00000603,TOW-03078,2021-01-28T04:52:00,-95
PING-00000478,PHN-00000603,TOW-03078,2021-01-28T05:07:00,-62
PING-00000479,PHN-00000603,TOW-03078,2021-01-28T05:22:00,-56
PING-00000480,PHN-00000603,TOW-03078,2021-01-28T05:37:00,-89
PING-00000481,PHN-00000603,TOW-03078,2021-01-28T05:52:00,-58
PING-00000482,PHN-00000603,TOW-03078,2021-01-28T06:07:00,-74
PING-00000483,PHN-00000603,TOW-03078,2021-01-28T06:22:00,-78
PING-00000484,PHN-00000603,TOW-03078,2021-01-28T06:37:00,-51
PING-00000485,PHN-00000603,TOW-03078,2021-01-28T06:52:00,-62
PING-00000486,PHN-00000603,TOW-01110,2021-01-28T03:04:00,-77
PING-00000487,PHN-00000603,TOW-01108,2021-01-28T03:19:00,-96
PING-00000488,PHN-00000603,TOW-01108,2021-01-28T03:34:00,-70
PING-00000489,PHN-00000603,TOW-01108,2021-01-28T03:49:00,-74
PING-00000490,PHN-00000603,TOW-01108,2021-01-28T04:04:00,-54
PING-00000491,PHN-00000603,TOW-01108,2021-01-28T04:19:00,-76
PING-00000492,PHN-00000603,TOW-01108,2021-01-28T04:34:00,-81
PING-00000493,PHN-00000603,TOW-01110,2021-01-28T04:49:00,-98
PING-00000494,PHN-00000603,TOW-01110,2021-01-28T05:04:00,-100
PING-00000495,PHN-00004083,TOW-01706,2021-01-28T07:22:00,-96
PING-00000496,PHN-00004083,TOW-01706,2021-01-28T07:37:00,-57
PING-00000497,PHN-00004083,TOW-01706,2021-01-28T07:52:00,-80
PING-00000498,PHN-00004083,TOW-01707,2021-01-28T08:07:00,-75
PING-00000499,PHN-00004083,TOW-01707,2021-01-28T08:22:00,-90
PING-00000500,PHN-00004083,TOW-01707,2021-01-28T08:37:00,-87
PING-00000501,PHN-00004083,TOW-01707,2021-01-28T08:52:00,-67
PING-00000502,PHN-00004083,TOW-01707,2021-01-28T09:07:00,-70
PING-00000503,PHN-00004083,TOW-01707,2021-01-28T09:22:00,-68
PING-00000504,PHN-00000603,TOW-03187,2021-01-29T04:35:00,-63
PING-00000505,PHN-00000603,TOW-03187,2021-01-29T04:50:00,-77
PING-00000506,PHN-00000603,TOW-03187,2021-01-29T05:05:00,-68
PING-00000507,PHN-00000603,TOW-03187,2021-01-29T05:20:00,-92
PING-00000508,PHN-00000603,TOW-03187,2021-01-29T05:35:00,-90
PING-00000509,PHN-00000603,TOW-03187,2021-01-29T05:50:00,-52
PING-00000510,PHN-00000603,TOW-03185,2021-01-29T06:05:00,-59
PING-00000511,PHN-00000603,TOW-03185,2021-01-29T06:20:00,-77
PING-00000512,PHN-00000603,TOW-03188,2021-01-29T06:35:00,-67
PING-00000513,PHN-00000603,TOW-01095,2021-01-29T05:28:00,-88
PING-00000514,PHN-00000603,TOW-01095,2021-01-29T05:43:00,-65
PING-00000515,PHN-00000603,TOW-01095,2021-01-29T05:58:00,-89
PING-00000516,PHN-00000603,TOW-01095,2021-01-29T06:13:00,-56
PING-00000517,PHN-00000603,TOW-01095,2021-01-29T06:28:00,-76
PING-00000518,PHN-00000603,TOW-01095,2021-01-29T06:43:00,-64
PING-00000519,PHN-00000603,TOW-01095,2021-01-29T06:58:00,-54
PING-00000520,PHN-00000603,TOW-01095,2021-01-29T07:13:00,-90
PING-00000521,PHN-00000603,TOW-01095,2021-01-29T07:28:00,-72
PING-00000522,PHN-00004083,TOW-01702,2021-01-29T07:20:00,-63
PING-00000523,PHN-00004083,TOW-01702,2021-01-29T07:35:00,-90
PING-00000524,PHN-00004083,TOW-01702,2021-01-29T07:50:00,-67
PING-00000525,PHN-00004083,TOW-01703,2021-01-29T08:05:00,-59
PING-00000526,PHN-00004083,TOW-01703,2021-01-29T08:20:00,-72
PING-00000527,PHN-00004083,TOW-01703,2021-01-29T08:35:00,-87
PING-00000528,PHN-00004083,TOW-01704,2021-01-29T08:50:00,-54
PING-00000529,PHN-00004083,TOW-01704,2021-01-29T09:05:00,-72
PING-00000530,PHN-00004083,TOW-01704,2021-01-29T09:20:00,-77
PING-00000531,PHN-00000603,TOW-03104,2021-01-30T15:32:00,-93
PING-00000532,PHN-00000603,TOW-03104,2021-01-30T15:47:00,-82
PING-00000533,PHN-00000603,TOW-03105,2021-01-30T16:02:00,-51
PING-00000534,PHN-00000603,TOW-03105,2021-01-30T16:17:00,-70
PING-00000535,PHN-00000603,TOW-03106,2021-01-30T16:32:00,-73
PING-00000536,PHN-00000603,TOW-03106,2021-01-30T16:47:00,-89
PING-00000537,PHN-00000603,TOW-03106,2021-01-30T17:02:00,-79
PING-00000538,PHN-00000603,TOW-03106,2021-01-30T17:17:00,-60
PING-00000539,PHN-00000603,TOW-03106,2021-01-30T17:32:00,-95
PING-00000540,PHN-00000603,TOW-01127,2021-01-30T08:16:00,-60
PING-00000541,PHN-00000603,TOW-01127,2021-01-30T08:31:00,-65
PING-00000542,PHN-00000603,TOW-01127,2021-01-30T08:46:00,-97
PING-00000543,PHN-00000603,TOW-01129,2021-01-30T09:01:00,-81
PING-00000544,PHN-00000603,TOW-01129,2021-01-30T09:16:00,-51
PING-00000545,PHN-00000603,TOW-01127,2021-01-30T09:31:00,-78
PING-00000546,PHN-00000603,TOW-01127,2021-01-30T09:46:00,-74
PING-00000547,PHN-00000603,TOW-01127,2021-01-30T10:01:00,-55
PING-00000548,PHN-00000603,TOW-01127,2021-01-30T10:16:00,-60
PING-00000549,PHN-00004083,TOW-01702,2021-01-30T05:40:00,-98
PING-00000550,PHN-00004083,TOW-01702,2021-01-30T05:55:00,-72
PING-00000551,PHN-00004083,TOW-01702,2021-01-30T06:10:00,-85
PING-00000552,PHN-00004083,TOW-01702,2021-01-30T06:25:00,-69
PING-00000553,PHN-00004083,TOW-01702,2021-01-30T06:40:00,-75
PING-00000554,PHN-00004083,TOW-01704,2021-01-30T06:55:00,-57
PING-00000555,PHN-00004083,TOW-01704,2021-01-30T07:10:00,-97
PING-00000556,PHN-00004083,TOW-01704,2021-01-30T07:25:00,-95
PING-00000557,PHN-00004083,TOW-01704,2021-01-30T07:40:00,-97
PING-00000558,PHN-00000603,TOW-03116,2021-01-31T05:03:00,-85
PING-00000559,PHN-00000603,TOW-03116,2021-01-31T05:18:00,-84
PING-00000560,PHN-00000603,TOW-03116,2021-01-31T05:33:00,-61
PING-00000561,PHN-00000603,TOW-03116,2021-01-31T05:48:00,-90
PING-00000562,PHN-00000603,TOW-03116,2021-01-31T06:03:00,-82
PING-00000563,PHN-00000603,TOW-03116,2021-01-31T06:18:00,-56
PING-00000564,PHN-00000603,TOW-03115,2021-01-31T06:33:00,-62
PING-00000565,PHN-00000603,TOW-03115,2021-01-31T06:48:00,-91
PING-00000566,PHN-00000603,TOW-03115,2021-01-31T07:03:00,-68
PING-00000567,PHN-00000268,TOW-01418,2021-01-31T13:05:00,-84
PING-00000568,PHN-00000268,TOW-01418,2021-01-31T13:20:00,-71
PING-00000569,PHN-00000268,TOW-01418,2021-01-31T13:35:00,-73
PING-00000570,PHN-00000268,TOW-01418,2021-01-31T13:50:00,-96
PING-00000571,PHN-00000268,TOW-01418,2021-01-31T14:05:00,-99
PING-00000572,PHN-00000268,TOW-01418,2021-01-31T14:20:00,-85
PING-00000573,PHN-00000268,TOW-01418,2021-01-31T14:35:00,-51
PING-00000574,PHN-00000268,TOW-01418,2021-01-31T14:50:00,-88
PING-00000575,PHN-00000268,TOW-01418,2021-01-31T15:05:00,-57
PING-00000576,PHN-00000677,TOW-00699,2021-01-31T09:18:00,-72
PING-00000577,PHN-00000677,TOW-00699,2021-01-31T09:33:00,-76
PING-00000578,PHN-00000677,TOW-00699,2021-01-31T09:48:00,-87
PING-00000579,PHN-00000677,TOW-00699,2021-01-31T10:03:00,-85
PING-00000580,PHN-00000677,TOW-00699,2021-01-31T10:18:00,-56
PING-00000581,PHN-00000677,TOW-00699,2021-01-31T10:33:00,-80
PING-00000582,PHN-00000677,TOW-00699,2021-01-31T10:48:00,-89
PING-00000583,PHN-00000677,TOW-00699,2021-01-31T11:03:00,-87
PING-00000584,PHN-00000677,TOW-00699,2021-01-31T11:18:00,-68
PING-00000585,PHN-00000603,TOW-01003,2021-02-01T05:35:00,-76
PING-00000586,PHN-00000603,TOW-01003,2021-02-01T05:50:00,-80
PING-00000587,PHN-00000603,TOW-01003,2021-02-01T06:05:00,-68
PING-00000588,PHN-00000603,TOW-01003,2021-02-01T06:20:00,-92
PING-00000589,PHN-00000603,TOW-01003,2021-02-01T06:35:00,-58
PING-00000590,PHN-00000603,TOW-01003,2021-02-01T06:50:00,-73
PING-00000591,PHN-00000603,TOW-01003,2021-02-01T07:05:00,-84
PING-00000592,PHN-00000603,TOW-01003,2021-02-01T07:20:00,-62
PING-00000593,PHN-00000603,TOW-01003,2021-02-01T07:35:00,-97
PING-00000594,PHN-00004083,TOW-01732,2021-02-01T06:14:00,-83
PING-00000595,PHN-00004083,TOW-01731,2021-02-01T06:29:00,-52
PING-00000596,PHN-00004083,TOW-01731,2021-02-01T06:44:00,-90
PING-00000597,PHN-00004083,TOW-01729,2021-02-01T06:59:00,-92
PING-00000598,PHN-00004083,TOW-01729,2021-02-01T07:14:00,-69
PING-00000599,PHN-00004083,TOW-01729,2021-02-01T07:29:00,-96
PING-00000600,PHN-00004083,TOW-01729,2021-02-01T07:44:00,-51
PING-00000601,PHN-00004083,TOW-01729,2021-02-01T07:59:00,-62
PING-00000602,PHN-00004083,TOW-01729,2021-02-01T08:14:00,-67
PING-00000603,PHN-00000603,TOW-01077,2021-02-02T05:35:00,-57
PING-00000604,PHN-00000603,TOW-01077,2021-02-02T05:50:00,-52
PING-00000605,PHN-00000603,TOW-01077,2021-02-02T06:05:00,-88
PING-00000606,PHN-00000603,TOW-01077,2021-02-02T06:20:00,-73
PING-00000607,PHN-00000603,TOW-01077,2021-02-02T06:35:00,-59
PING-00000608,PHN-00000603,TOW-01077,2021-02-02T06:50:00,-67
PING-00000609,PHN-00000603,TOW-01077,2021-02-02T07:05:00,-52
PING-00000610,PHN-00000603,TOW-01077,2021-02-02T07:20:00,-55
PING-00000611,PHN-00000603,TOW-01077,2021-02-02T07:35:00,-60
PING-00000612,PHN-00004083,TOW-01688,2021-02-02T07:48:00,-85
PING-00000613,PHN-00004083,TOW-01688,2021-02-02T08:03:00,-89
PING-00000614,PHN-00004083,TOW-01688,2021-02-02T08:18:00,-65
PING-00000615,PHN-00004083,TOW-01690,2021-02-02T08:33:00,-79
PING-00000616,PHN-00004083,TOW-01690,2021-02-02T08:48:00,-88
PING-00000617,PHN-00004083,TOW-01689,2021-02-02T09:03:00,-90
PING-00000618,PHN-00004083,TOW-01689,2021-02-02T09:18:00,-79
PING-00000619,PHN-00004083,TOW-01688,2021-02-02T09:33:00,-82
PING-00000620,PHN-00004083,TOW-01688,2021-02-02T09:48:00,-77
PING-00000621,PHN-00001669,TOW-01721,2021-02-03T08:03:00,-83
PING-00000622,PHN-00001669,TOW-01721,2021-02-03T08:18:00,-85
PING-00000623,PHN-00001669,TOW-01721,2021-02-03T08:33:00,-64
PING-00000624,PHN-00001669,TOW-01721,2021-02-03T08:48:00,-56
PING-00000625,PHN-00001669,TOW-01721,2021-02-03T09:03:00,-70
PING-00000626,PHN-00001669,TOW-01721,2021-02-03T09:18:00,-69
PING-00000627,PHN-00001669,TOW-01721,2021-02-03T09:33:00,-95
PING-00000628,PHN-00001669,TOW-01720,2021-02-03T09:48:00,-93
PING-00000629,PHN-00001669,TOW-01720,2021-02-03T10:03:00,-96
PING-00000630,PHN-00004101,TOW-00045,2021-02-03T19:08:00,-81
PING-00000631,PHN-00004101,TOW-00045,2021-02-03T19:23:00,-99
PING-00000632,PHN-00004101,TOW-00045,2021-02-03T19:38:00,-55
PING-00000633,PHN-00004101,TOW-00045,2021-02-03T19:53:00,-70
PING-00000634,PHN-00004101,TOW-00045,2021-02-03T20:08:00,-66
PING-00000635,PHN-00004101,TOW-00045,2021-02-03T20:23:00,-66
PING-00000636,PHN-00004101,TOW-00045,2021-02-03T20:38:00,-61
PING-00000637,PHN-00004101,TOW-00045,2021-02-03T20:53:00,-65
PING-00000638,PHN-00004101,TOW-00045,2021-02-03T21:08:00,-60
PING-00000639,PHN-00000603,TOW-01107,2021-02-04T03:11:00,-67
PING-00000640,PHN-00000603,TOW-01103,2021-02-04T03:26:00,-64
PING-00000641,PHN-00000603,TOW-01103,2021-02-04T03:41:00,-60
PING-00000642,PHN-00000603,TOW-01103,2021-02-04T03:56:00,-91
PING-00000643,PHN-00000603,TOW-01103,2021-02-04T04:11:00,-90
PING-00000644,PHN-00000603,TOW-01103,2021-02-04T04:26:00,-80
PING-00000645,PHN-00000603,TOW-01104,2021-02-04T04:41:00,-57
PING-00000646,PHN-00000603,TOW-01104,2021-02-04T04:56:00,-73
PING-00000647,PHN-00000603,TOW-01106,2021-02-04T05:11:00,-72
PING-00000648,PHN-00000603,TOW-01013,2021-02-05T21:26:00,-73
PING-00000649,PHN-00000603,TOW-01013,2021-02-05T21:41:00,-78
PING-00000650,PHN-00000603,TOW-01013,2021-02-05T21:56:00,-98
PING-00000651,PHN-00000603,TOW-01013,2021-02-05T22:11:00,-55
PING-00000652,PHN-00000603,TOW-01011,2021-02-05T22:26:00,-96
PING-00000653,PHN-00000603,TOW-01011,2021-02-05T22:41:00,-95
PING-00000654,PHN-00000603,TOW-01011,2021-02-05T22:56:00,-80
PING-00000655,PHN-00000603,TOW-01011,2021-02-05T23:11:00,-76
PING-00000656,PHN-00000603,TOW-01011,2021-02-05T23:26:00,-74
PING-00000657,PHN-00000532,TOW-01611,2021-02-05T08:17:00,-73
PING-00000658,PHN-00000532,TOW-01611,2021-02-05T08:32:00,-51
PING-00000659,PHN-00000532,TOW-01611,2021-02-05T08:47:00,-63
PING-00000660,PHN-00000532,TOW-01611,2021-02-05T09:02:00,-85
PING-00000661,PHN-00000532,TOW-01611,2021-02-05T09:17:00,-91
PING-00000662,PHN-00000532,TOW-01611,2021-02-05T09:32:00,-53
PING-00000663,PHN-00000532,TOW-01611,2021-02-05T09:47:00,-98
PING-00000664,PHN-00000532,TOW-01611,2021-02-05T10:02:00,-76
PING-00000665,PHN-00000532,TOW-01611,2021-02-05T10:17:00,-90
PING-00000666,PHN-00000603,TOW-01139,2021-02-06T21:47:00,-81
PING-00000667,PHN-00000603,TOW-01141,2021-02-06T22:02:00,-51
PING-00000668,PHN-00000603,TOW-01143,2021-02-06T22:17:00,-88
PING-00000669,PHN-00000603,TOW-01143,2021-02-06T22:32:00,-79
PING-00000670,PHN-00000603,TOW-01143,2021-02-06T22:47:00,-63
PING-00000671,PHN-00000603,TOW-01143,2021-02-06T23:02:00,-100
PING-00000672,PHN-00000603,TOW-01141,2021-02-06T23:17:00,-82
PING-00000673,PHN-00000603,TOW-01141,2021-02-06T23:32:00,-80
PING-00000674,PHN-00000603,TOW-01141,2021-02-06T23:47:00,-83
PING-00000675,PHN-00000212,TOW-00333,2021-02-06T22:38:00,-99
PING-00000676,PHN-00000212,TOW-00333,2021-02-06T22:53:00,-98
PING-00000677,PHN-00000212,TOW-00333,2021-02-06T23:08:00,-62
PING-00000678,PHN-00000212,TOW-00333,2021-02-06T23:23:00,-91
PING-00000679,PHN-00000212,TOW-00334,2021-02-06T23:38:00,-57
PING-00000680,PHN-00000212,TOW-00334,2021-02-06T23:53:00,-89
PING-00000681,PHN-00000212,TOW-00334,2021-02-07T00:08:00,-74
PING-00000682,PHN-00000212,TOW-00335,2021-02-07T00:23:00,-89
PING-00000683,PHN-00000212,TOW-00335,2021-02-07T00:38:00,-66
PING-00000684,PHN-00000603,TOW-01038,2021-02-07T05:50:00,-69
PING-00000685,PHN-00000603,TOW-01038,2021-02-07T06:05:00,-96
PING-00000686,PHN-00000603,TOW-01038,2021-02-07T06:20:00,-97
PING-00000687,PHN-00000603,TOW-01038,2021-02-07T06:35:00,-54
PING-00000688,PHN-00000603,TOW-01032,2021-02-07T06:50:00,-92
PING-00000689,PHN-00000603,TOW-01038,2021-02-07T07:05:00,-74
PING-00000690,PHN-00000603,TOW-01038,2021-02-07T07:20:00,-95
PING-00000691,PHN-00000603,TOW-01038,2021-02-07T07:35:00,-68
PING-00000692,PHN-00000603,TOW-01038,2021-02-07T07:50:00,-59
PING-00000693,PHN-00002448,TOW-00319,2021-02-07T11:57:00,-82
PING-00000694,PHN-00002448,TOW-00319,2021-02-07T12:12:00,-59
PING-00000695,PHN-00002448,TOW-00319,2021-02-07T12:27:00,-61
PING-00000696,PHN-00002448,TOW-00319,2021-02-07T12:42:00,-84
PING-00000697,PHN-00002448,TOW-00319,2021-02-07T12:57:00,-90
PING-00000698,PHN-00002448,TOW-00319,2021-02-07T13:12:00,-79
PING-00000699,PHN-00002448,TOW-00319,2021-02-07T13:27:00,-69
PING-00000700,PHN-00002448,TOW-00319,2021-02-07T13:42:00,-84
PING-00000701,PHN-00002448,TOW-00316,2021-02-07T13:57:00,-59
PING-00000702,PHN-00000603,TOW-01017,2021-02-08T03:34:00,-98
PING-00000703,PHN-00000603,TOW-01015,2021-02-08T03:49:00,-72
PING-00000704,PHN-00000603,TOW-01015,2021-02-08T04:04:00,-78
PING-00000705,PHN-00000603,TOW-01014,2021-02-08T04:19:00,-69
PING-00000706,PHN-00000603,TOW-01018,2021-02-08T04:34:00,-95
PING-00000707,PHN-00000603,TOW-01018,2021-02-08T04:49:00,-93
PING-00000708,PHN-00000603,TOW-01018,2021-02-08T05:04:00,-62
PING-00000709,PHN-00000603,TOW-01018,2021-02-08T05:19:00,-83
PING-00000710,PHN-00000603,TOW-01018,2021-02-08T05:34:00,-70
PING-00000711,PHN-00002448,TOW-00404,2021-02-08T11:13:00,-82
PING-00000712,PHN-00002448,TOW-00404,2021-02-08T11:28:00,-58
PING-00000713,PHN-00002448,TOW-00402,2021-02-08T11:43:00,-88
PING-00000714,PHN-00002448,TOW-00402,2021-02-08T11:58:00,-67
PING-00000715,PHN-00002448,TOW-00402,2021-02-08T12:13:00,-84
PING-00000716,PHN-00002448,TOW-00402,2021-02-08T12:28:00,-59
PING-00000717,PHN-00002448,TOW-00402,2021-02-08T12:43:00,-84
PING-00000718,PHN-00002448,TOW-00404,2021-02-08T12:58:00,-57
PING-00000719,PHN-00002448,TOW-00404,2021-02-08T13:13:00,-89
PING-00000720,PHN-00000603,TOW-01088,2021-02-09T05:23:00,-95
PING-00000721,PHN-00000603,TOW-01088,2021-02-09T05:38:00,-80
PING-00000722,PHN-00000603,TOW-01085,2021-02-09T05:53:00,-75
PING-00000723,PHN-00000603,TOW-01085,2021-02-09T06:08:00,-83
PING-00000724,PHN-00000603,TOW-01085,2021-02-09T06:23:00,-84
PING-00000725,PHN-00000603,TOW-01085,2021-02-09T06:38:00,-85
PING-00000726,PHN-00000603,TOW-01085,2021-02-09T06:53:00,-70
PING-00000727,PHN-00000603,TOW-01085,2021-02-09T07:08:00,-76
PING-00000728,PHN-00000603,TOW-01088,2021-02-09T07:23:00,-56
PING-00000729,PHN-00002448,TOW-00380,2021-02-09T08:41:00,-53
PING-00000730,PHN-00002448,TOW-00380,2021-02-09T08:56:00,-90
PING-00000731,PHN-00002448,TOW-00380,2021-02-09T09:11:00,-62
PING-00000732,PHN-00002448,TOW-00380,2021-02-09T09:26:00,-99
PING-00000733,PHN-00002448,TOW-00380,2021-02-09T09:41:00,-60
