evidence_id,fir_id,evidence_type,description,collection_date,collection_officer_id,collection_location,condition,is_forensic,forensic_report_id,lab_name,lab_received_date,lab_result,is_recovered_property,estimated_value_inr,tags
EVI-00000117,FIR-KLP-2021-00004,physical_object,Broken window glass collected from scene,2021-01-25,OFF-0001630,"Crime scene near lat:17.169116, lng:77.332807",partial,false,,,,,false,0.0,physical_object|HIT_RUN|traffic
EVI-00000118,FIR-RBG-2021-00013,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-01-22,OFF-0003781,"Crime scene near lat:15.255649, lng:75.054998",partial,false,,,,,false,0.0,witness_statement|BURGLARY|property
EVI-00000119,FIR-RBG-2021-00013,forensic_report,DNA analysis report,2021-01-26,OFF-0003784,"Crime scene near lat:15.255649, lng:75.054998",contaminated,true,FSL-0000120,KFSL Bengaluru,2021-02-06,Fingerprint matched with accused,false,0.0,forensic_report|BURGLARY|property
EVI-00000120,FIR-RBG-2021-00013,physical_object,Stolen two-wheeler recovered,2021-01-27,OFF-0003782,"Crime scene near lat:15.255649, lng:75.054998",good,false,,,,,false,0.0,physical_object|BURGLARY|property
EVI-00000121,FIR-BLR-2021-00013,bank_records,Bank account statement of accused showing proceeds,2021-01-25,OFF-0000526,"Crime scene near lat:13.199414, lng:77.514358",good,false,,,,,false,0.0,bank_records|ATM_FRAUD|cyber
EVI-00000122,FIR-BLR-2021-00013,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-01-20,OFF-0000527,"Crime scene near lat:13.199414, lng:77.514358",contaminated,false,,,,,false,0.0,cctv_footage|ATM_FRAUD|cyber
EVI-00000123,FIR-BLR-2021-00014,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-01-23,OFF-0000066,"Crime scene near lat:13.121386, lng:77.469368",damaged,false,,,,,false,0.0,cctv_footage|ATM_FRAUD|cyber
EVI-00000124,FIR-BLR-2021-00014,bank_records,Bank account statement of accused showing proceeds,2021-01-23,OFF-0000067,"Crime scene near lat:13.121386, lng:77.469368",damaged,false,,,,,false,0.0,bank_records|ATM_FRAUD|cyber
EVI-00000125,FIR-RBG-2021-00014,cctv_footage,Market CCTV footage retrieved,2021-01-29,OFF-0003614,"Crime scene near lat:15.464689, lng:75.343706",good,false,,,,,false,0.0,cctv_footage|BURGLARY|property
EVI-00000126,FIR-RBG-2021-00014,physical_object,Recovered stolen gold jewellery,2021-01-25,OFF-0003613,"Crime scene near lat:15.464689, lng:75.343706",partial,false,,,,,false,0.0,physical_object|BURGLARY|property
EVI-00000127,FIR-RBG-2021-00014,forensic_report,Fingerprint report from KFSL,2021-01-27,OFF-0003613,"Crime scene near lat:15.464689, lng:75.343706",damaged,true,FSL-0000128,KFSL Mysuru,2021-02-06,Positive for narcotics,false,0.0,forensic_report|BURGLARY|property
EVI-00000128,FIR-RBG-2021-00014,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-01-25,OFF-0003615,"Crime scene near lat:15.464689, lng:75.343706",good,false,,,,,false,0.0,witness_statement|BURGLARY|property
EVI-00000129,FIR-RBG-2021-00015,physical_object,Stolen mobile phone recovered from accused,2021-01-23,OFF-0003794,"Crime scene near lat:15.398491, lng:75.264567",good,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00000130,FIR-DVG-2021-00006,call_records,Tower location data obtained for accused phone,2021-01-23,OFF-0001757,"Crime scene near lat:14.756214, lng:75.678924",good,false,,,,,false,0.0,call_records|MURDER|violent
EVI-00000131,FIR-DVG-2021-00006,witness_statement,Statement of auto driver who saw accused,2021-01-21,OFF-0001756,"Crime scene near lat:14.756214, lng:75.678924",damaged,false,,,,,false,0.0,witness_statement|MURDER|violent
EVI-00000132,FIR-RBG-2021-00016,physical_object,Recovered stolen gold jewellery,2021-01-24,OFF-0003677,"Crime scene near lat:15.269589, lng:74.852419",partial,false,,,,,false,0.0,physical_object|BURGLARY|property
EVI-00000133,FIR-RBG-2021-00016,cctv_footage,Shop CCTV footage showing accused vehicle,2021-01-26,OFF-0003682,"Crime scene near lat:15.269589, lng:74.852419",partial,false,,,,,false,0.0,cctv_footage|BURGLARY|property
EVI-00000134,FIR-BLR-2021-00015,witness_statement,Voluntary statement of witness given,2021-01-21,OFF-0000045,"Crime scene near lat:13.109149, lng:77.567556",good,false,,,,,false,0.0,witness_statement|HIT_RUN|traffic
EVI-00000135,FIR-BLR-2021-00015,cctv_footage,Market CCTV footage retrieved,2021-01-28,OFF-0000048,"Crime scene near lat:13.109149, lng:77.567556",damaged,false,,,,,false,0.0,cctv_footage|HIT_RUN|traffic
EVI-00000136,FIR-BLR-2021-00015,physical_object,Seized iron rod used as weapon,2021-01-22,OFF-0000050,"Crime scene near lat:13.109149, lng:77.567556",good,false,,,,,false,0.0,physical_object|HIT_RUN|traffic
EVI-00000137,FIR-UDR-2021-00002,witness_statement,Voluntary statement of witness given,2021-01-24,OFF-0002567,"Crime scene near lat:13.493096, lng:75.038345",partial,false,,,,,false,0.0,witness_statement|ASSAULT|violent
EVI-00000138,FIR-UDR-2021-00002,forensic_report,Fingerprint report from KFSL,2021-01-23,OFF-0002566,"Crime scene near lat:13.493096, lng:75.038345",partial,true,FSL-0000139,District Forensic Lab,2021-01-25,No match found,false,0.0,forensic_report|ASSAULT|violent
EVI-00000139,FIR-UDR-2021-00002,dna_sample,Blood sample collected from crime scene,2021-01-25,OFF-0002565,"Crime scene near lat:13.493096, lng:75.038345",good,true,FSL-0000140,District Forensic Lab,2021-02-03,Fingerprint matched with accused,false,0.0,dna_sample|ASSAULT|violent
EVI-00000140,FIR-UDR-2021-00002,physical_object,Stolen two-wheeler recovered,2021-01-24,OFF-0002570,"Crime scene near lat:13.493096, lng:75.038345",good,false,,,,,false,0.0,physical_object|ASSAULT|violent
EVI-00000141,FIR-RBG-2021-00017,physical_object,Stolen two-wheeler recovered,2021-01-23,OFF-0003639,"Crime scene near lat:15.43985, lng:75.069641",good,false,,,,,false,0.0,physical_object|BURGLARY|property
EVI-00000142,FIR-RBG-2021-00017,witness_statement,Voluntary statement of witness given,2021-01-30,OFF-0003641,"Crime scene near lat:15.43985, lng:75.069641",damaged,false,,,,,false,0.0,witness_statement|BURGLARY|property
EVI-00000143,FIR-RBG-2021-00017,fingerprints,Fingerprints lifted from crime scene matched with accused,2021-01-30,OFF-0003640,"Crime scene near lat:15.43985, lng:75.069641",contaminated,true,FSL-0000144,District Forensic Lab,2021-01-31,Fingerprint matched with accused,false,0.0,fingerprints|BURGLARY|property
EVI-00000144,FIR-BLR2-2021-00006,forensic_report,Fingerprint report from KFSL,2021-01-27,OFF-0003529,"Crime scene near lat:15.396532, lng:77.033929",good,true,FSL-0000145,KFSL Bengaluru,2021-01-30,Positive for narcotics,false,0.0,forensic_report|BURGLARY|property
EVI-00000145,FIR-BLR-2021-00016,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-01-22,OFF-0000558,"Crime scene near lat:12.814791, lng:77.542651",good,false,,,,,false,0.0,cctv_footage|VEH_THEFT|property
EVI-00000146,FIR-BLR-2021-00016,recovered_property,Recovered vehicle from accused's possession,2021-01-23,OFF-0000559,"Crime scene near lat:12.814791, lng:77.542651",partial,false,,,,,true,659713.94,recovered_property|VEH_THEFT|property|recovered_property
EVI-00000147,FIR-BLR-2021-00016,vehicle_tracking,GPS tracker data from accused vehicle,2021-01-23,OFF-0000562,"Crime scene near lat:12.814791, lng:77.542651",partial,false,,,,,false,0.0,vehicle_tracking|VEH_THEFT|property
EVI-00000148,FIR-RBG-2021-00018,fingerprints,Fingerprints lifted from crime scene matched with accused,2021-01-28,OFF-0003722,"Crime scene near lat:15.480108, lng:74.819013",good,true,FSL-0000149,District Forensic Lab,2021-01-30,DNA matches accused profile,false,0.0,fingerprints|BURGLARY|property
EVI-00000149,FIR-RBG-2021-00018,physical_object,Stolen mobile phone recovered from accused,2021-01-27,OFF-0003724,"Crime scene near lat:15.480108, lng:74.819013",good,false,,,,,false,0.0,physical_object|BURGLARY|property
EVI-00000150,FIR-KLP-2021-00005,call_records,WhatsApp call records obtained,2021-01-30,OFF-0001615,"Crime scene near lat:17.296215, lng:76.9385",partial,false,,,,,false,0.0,call_records|KIDNAP|violent
EVI-00000151,FIR-KLP-2021-00005,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-01-24,OFF-0001613,"Crime scene near lat:17.296215, lng:76.9385",damaged,false,,,,,false,0.0,witness_statement|KIDNAP|violent
EVI-00000152,FIR-KLP-2021-00005,cctv_footage,Hotel CCTV showing accused check-in,2021-01-27,OFF-0001618,"Crime scene near lat:17.296215, lng:76.9385",partial,false,,,,,false,0.0,cctv_footage|KIDNAP|violent
EVI-00000153,FIR-KLP-2021-00005,vehicle_tracking,GPS tracker data from accused vehicle,2021-01-29,OFF-0001617,"Crime scene near lat:17.296215, lng:76.9385",good,false,,,,,false,0.0,vehicle_tracking|KIDNAP|violent
EVI-00000154,FIR-VKT-2021-00001,physical_object,Country-made weapon seized,2021-01-31,OFF-0003265,"Crime scene near lat:14.942212, lng:76.170586",good,false,,,,,false,0.0,physical_object|THEFT|property
EVI-00000155,FIR-VKT-2021-00001,witness_statement,Statement of auto driver who saw accused,2021-01-27,OFF-0003268,"Crime scene near lat:14.942212, lng:76.170586",good,false,,,,,false,0.0,witness_statement|THEFT|property
EVI-00000156,FIR-VKT-2021-00001,cctv_footage,Traffic camera footage of escape route,2021-01-29,OFF-0003265,"Crime scene near lat:14.942212, lng:76.170586",good,false,,,,,false,0.0,cctv_footage|THEFT|property
EVI-00000157,FIR-VKT-2021-00001,fingerprints,Palm print lifted from window sill,2021-01-27,OFF-0003266,"Crime scene near lat:14.942212, lng:76.170586",good,true,FSL-0000158,KFSL Hubballi,2021-02-02,Inconclusive,false,0.0,fingerprints|THEFT|property
EVI-00000158,FIR-RBG-2021-00019,forensic_report,Blood group analysis report,2021-01-28,OFF-0003793,"Crime scene near lat:15.571935, lng:74.993197",damaged,true,FSL-0000159,District Forensic Lab,2021-02-10,Positive for narcotics,false,0.0,forensic_report|BURGLARY|property
EVI-00000159,FIR-RBG-2021-00019,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-01-26,OFF-0003791,"Crime scene near lat:15.571935, lng:74.993197",good,false,,,,,false,0.0,cctv_footage|BURGLARY|property
EVI-00000160,FIR-RBG-2021-00019,fingerprints,Palm print lifted from window sill,2021-01-30,OFF-0003790,"Crime scene near lat:15.571935, lng:74.993197",damaged,true,FSL-0000161,District Forensic Lab,2021-01-31,No match found,false,0.0,fingerprints|BURGLARY|property
EVI-00000161,FIR-KLP-2021-00006,fingerprints,Palm print lifted from window sill,2021-01-26,OFF-0001594,"Crime scene near lat:17.522787, lng:76.949044",good,true,FSL-0000162,KFSL Mysuru,2021-02-05,No match found,false,0.0,fingerprints|BURGLARY|property
EVI-00000162,FIR-KLP-2021-00006,physical_object,Stolen mobile phone recovered from accused,2021-01-24,OFF-0001592,"Crime scene near lat:17.522787, lng:76.949044",partial,false,,,,,false,0.0,physical_object|BURGLARY|property
EVI-00000163,FIR-MYS-2021-00001,witness_statement,Voluntary statement of witness given,2021-02-02,OFF-0000774,"Crime scene near lat:12.136922, lng:76.452294",good,false,,,,,false,0.0,witness_statement|DRUNK_DRV|traffic
EVI-00000164,FIR-MYS-2021-00001,physical_object,Stolen two-wheeler recovered,2021-02-01,OFF-0000786,"Crime scene near lat:12.136922, lng:76.452294",good,false,,,,,false,0.0,physical_object|DRUNK_DRV|traffic
EVI-00000165,FIR-RBG-2021-00020,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-01-30,OFF-0003783,"Crime scene near lat:15.23019, lng:75.049617",good,false,,,,,false,0.0,cctv_footage|BURGLARY|property
EVI-00000166,FIR-RBG-2021-00020,physical_object,Seized iron rod used as weapon,2021-02-01,OFF-0003783,"Crime scene near lat:15.23019, lng:75.049617",good,false,,,,,false,0.0,physical_object|BURGLARY|property
EVI-00000167,FIR-RBG-2021-00020,fingerprints,Palm print lifted from window sill,2021-01-26,OFF-0003783,"Crime scene near lat:15.23019, lng:75.049617",good,true,FSL-0000168,Regional Forensic Lab Mangaluru,2021-02-09,Positive for narcotics,false,0.0,fingerprints|BURGLARY|property
EVI-00000168,FIR-KLP-2021-00007,witness_statement,Statement of shop keeper recorded,2021-01-27,OFF-0001613,"Crime scene near lat:17.31055, lng:76.996929",good,false,,,,,false,0.0,witness_statement|BURGLARY|property
EVI-00000169,FIR-KLP-2021-00007,forensic_report,Tool mark examination report,2021-01-28,OFF-0001610,"Crime scene near lat:17.31055, lng:76.996929",good,true,FSL-0000170,KFSL Hubballi,2021-02-02,No match found,false,0.0,forensic_report|BURGLARY|property
EVI-00000170,FIR-KLP-2021-00007,fingerprints,Palm print lifted from window sill,2021-01-30,OFF-0001612,"Crime scene near lat:17.31055, lng:76.996929",good,true,FSL-0000171,KFSL Hubballi,2021-02-06,Fingerprint matched with accused,false,0.0,fingerprints|BURGLARY|property
EVI-00000171,FIR-KLP-2021-00007,physical_object,Seized iron rod used as weapon,2021-01-29,OFF-0001607,"Crime scene near lat:17.31055, lng:76.996929",good,false,,,,,false,0.0,physical_object|BURGLARY|property
EVI-00000172,FIR-KLP-2021-00007,cctv_footage,Market CCTV footage retrieved,2021-01-26,OFF-0001613,"Crime scene near lat:17.31055, lng:76.996929",partial,false,,,,,false,0.0,cctv_footage|BURGLARY|property
EVI-00000173,FIR-BLR-2021-00017,bank_records,UPI transaction records showing fund transfer,2021-01-30,OFF-0000386,"Crime scene near lat:12.731001, lng:77.536437",partial,false,,,,,false,0.0,bank_records|CYBER|cyber
EVI-00000174,FIR-RBG-2021-00021,cctv_footage,Market CCTV footage retrieved,2021-01-29,OFF-0003729,"Crime scene near lat:15.371894, lng:75.031579",partial,false,,,,,false,0.0,cctv_footage|BURGLARY|property
EVI-00000175,FIR-RBG-2021-00021,forensic_report,Blood group analysis report,2021-01-30,OFF-0003727,"Crime scene near lat:15.371894, lng:75.031579",contaminated,true,FSL-0000176,KFSL Bengaluru,2021-02-06,Fingerprint matched with accused,false,0.0,forensic_report|BURGLARY|property
EVI-00000176,FIR-RBG-2021-00021,fingerprints,Palm print lifted from window sill,2021-01-30,OFF-0003728,"Crime scene near lat:15.371894, lng:75.031579",good,true,FSL-0000177,KFSL Hubballi,2021-02-03,Positive for narcotics,false,0.0,fingerprints|BURGLARY|property
EVI-00000177,FIR-KLP-2021-00008,witness_statement,Statement of auto driver who saw accused,2021-01-31,OFF-0001482,"Crime scene near lat:17.377702, lng:76.979516",good,false,,,,,false,0.0,witness_statement|BURGLARY|property
EVI-00000178,FIR-BSD-2021-00001,bank_records,Bank account statement of accused showing proceeds,2021-02-04,OFF-0002228,"Crime scene near lat:16.589773, lng:75.643113",good,false,,,,,false,0.0,bank_records|CYBER|cyber
EVI-00000179,FIR-RBG-2021-00022,physical_object,Seized iron rod used as weapon,2021-01-31,OFF-0003719,"Crime scene near lat:15.412833, lng:75.280215",damaged,false,,,,,false,0.0,physical_object|BURGLARY|property
EVI-00000180,FIR-RBG-2021-00022,forensic_report,Ballistic report on firearm,2021-02-03,OFF-0003718,"Crime scene near lat:15.412833, lng:75.280215",good,true,FSL-0000181,KFSL Hubballi,2021-02-17,Matches with accused sample,false,0.0,forensic_report|BURGLARY|property
EVI-00000181,FIR-BSD-2021-00002,call_records,CDR of accused mobile obtained from service provider,2021-02-01,OFF-0002252,"Crime scene near lat:16.696518, lng:75.436465",partial,false,,,,,false,0.0,call_records|CYBER|cyber
EVI-00000182,FIR-BSD-2021-00002,digital_evidence,Memory card with crime-related content,2021-02-06,OFF-0002254,"Crime scene near lat:16.696518, lng:75.436465",good,false,,,,,false,0.0,digital_evidence|CYBER|cyber
EVI-00000183,FIR-BSD-2021-00002,bank_records,Bank account statement of accused showing proceeds,2021-02-01,OFF-0002253,"Crime scene near lat:16.696518, lng:75.436465",good,false,,,,,false,0.0,bank_records|CYBER|cyber
EVI-00000184,FIR-HBL-2021-00005,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-02-01,OFF-0001124,"Crime scene near lat:15.557118, lng:75.028074",good,false,,,,,false,0.0,witness_statement|CHAIN|property
EVI-00000185,FIR-HBL-2021-00005,cctv_footage,Traffic camera footage of escape route,2021-02-03,OFF-0001114,"Crime scene near lat:15.557118, lng:75.028074",good,false,,,,,false,0.0,cctv_footage|CHAIN|property
EVI-00000186,FIR-HBL-2021-00005,vehicle_tracking,FASTag records showing vehicle movement,2021-02-01,OFF-0001116,"Crime scene near lat:15.557118, lng:75.028074",good,false,,,,,false,0.0,vehicle_tracking|CHAIN|property
EVI-00000187,FIR-RBG-2021-00023,cctv_footage,Market CCTV footage retrieved,2021-02-04,OFF-0003644,"Crime scene near lat:15.317446, lng:75.278685",good,false,,,,,false,0.0,cctv_footage|BURGLARY|property
EVI-00000188,FIR-RBG-2021-00023,forensic_report,Fingerprint report from KFSL,2021-02-01,OFF-0003647,"Crime scene near lat:15.317446, lng:75.278685",contaminated,true,FSL-0000189,Regional Forensic Lab Mangaluru,2021-02-12,DNA matches accused profile,false,0.0,forensic_report|BURGLARY|property
EVI-00000189,FIR-RBG-2021-00023,witness_statement,Statement of shop keeper recorded,2021-01-29,OFF-0003646,"Crime scene near lat:15.317446, lng:75.278685",good,false,,,,,false,0.0,witness_statement|BURGLARY|property
EVI-00000190,FIR-RBG-2021-00023,physical_object,Country-made weapon seized,2021-01-28,OFF-0003645,"Crime scene near lat:15.317446, lng:75.278685",partial,false,,,,,false,0.0,physical_object|BURGLARY|property
EVI-00000191,FIR-KLP-2021-00009,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-02-03,OFF-0001623,"Crime scene near lat:17.548812, lng:77.154183",damaged,false,,,,,false,0.0,witness_statement|BURGLARY|property
EVI-00000192,FIR-KLP-2021-00009,forensic_report,Blood group analysis report,2021-01-31,OFF-0001619,"Crime scene near lat:17.548812, lng:77.154183",good,true,FSL-0000193,Regional Forensic Lab Mangaluru,2021-02-14,Inconclusive,false,0.0,forensic_report|BURGLARY|property
EVI-00000193,FIR-KLP-2021-00009,physical_object,Seized iron rod used as weapon,2021-02-05,OFF-0001621,"Crime scene near lat:17.548812, lng:77.154183",good,false,,,,,false,0.0,physical_object|BURGLARY|property
EVI-00000194,FIR-BSD-2021-00003,digital_evidence,SIM card seized,2021-02-02,OFF-0002247,"Crime scene near lat:16.497791, lng:75.258073",partial,false,,,,,false,0.0,digital_evidence|CYBER|cyber
EVI-00000195,FIR-BSD-2021-00003,call_records,Call records linking accused to other suspects,2021-01-29,OFF-0002248,"Crime scene near lat:16.497791, lng:75.258073",good,false,,,,,false,0.0,call_records|CYBER|cyber
