cctv_event_id,camera_id,camera_type,camera_owner,location_description,latitude,longitude,district_id,station_id,event_timestamp,vehicle_plate_captured,vehicle_type,vehicle_color,person_silhouette_class,num_persons_captured,linked_fir_id,is_primary_evidence,footage_available,footage_quality
CCTV-00000387,CAM-KA-HVR-9802,bodycam,Private Business,"Near crime scene, Ranebennur, Haveri",14.948085,75.44836,KA-HVR,STN-KA-HVR-0008,2021-07-29T00:56:00,,,,group_2,4,FIR-HVR-2021-00028,true,false,low_res
CCTV-00000388,CAM-KA-HVR-6897,bodycam,Police Department,"Near crime scene, Ranebennur, Haveri",14.947561,75.448066,KA-HVR,STN-KA-HVR-0008,2021-07-29T22:47:00,,,,female_adult,1,FIR-HVR-2021-00028,false,true,medium_res
CCTV-00000389,CAM-KA-BLG-2329,ptz,BBMP,"Near crime scene, Belagavi, Belagavi",15.805921,74.286363,KA-BLG,STN-KA-BLG-0006,2021-07-29T23:52:00,KA-17 BU 4062,van,grey,male_adult,2,FIR-BLG-2021-00015,false,true,medium_res
CCTV-00000390,CAM-KA-BLG-7202,bullet,KSTDC,"Near crime scene, Belagavi, Belagavi",15.806977,74.286124,KA-BLG,STN-KA-BLG-0006,2021-07-29T05:42:00,,,,unidentifiable,3,FIR-BLG-2021-00015,false,false,low_res
CCTV-00000391,CAM-KA-BLG-8127,atm_internal,Private Business,"Near crime scene, Raibag, Belagavi",16.176455,75.11506,KA-BLG,STN-KA-BLG-0023,2021-07-30T22:12:00,,,,female_adult,4,FIR-BLG-2021-00016,true,false,medium_res
CCTV-00000392,CAM-KA-BLG-5394,traffic_enforcement,Bank,"Near crime scene, Raibag, Belagavi",16.177868,75.118147,KA-BLG,STN-KA-BLG-0023,2021-07-30T16:38:00,KA-18 QR 6204,auto_rickshaw,white,juvenile,1,FIR-BLG-2021-00016,false,true,medium_res
CCTV-00000393,CAM-KA-BLG-3398,dome,Police Department,"Near crime scene, Raibag, Belagavi",16.177841,75.115182,KA-BLG,STN-KA-BLG-0023,2021-07-30T04:21:00,,,,male_adult,4,FIR-BLG-2021-00016,false,false,high_res
CCTV-00000394,CAM-KA-CKM-4730,ptz,Traffic Police,"Near crime scene, Koppa, Chikkamagaluru",13.252761,75.876057,KA-CKM,STN-KA-CKM-0006,2021-07-31T10:15:00,,,,juvenile,3,FIR-CKM-2021-00012,false,false,high_res
CCTV-00000395,CAM-KA-HVR-8316,ptz,BBMP,"Near crime scene, Byadagi, Haveri",14.681067,75.099725,KA-HVR,STN-KA-HVR-0005,2021-08-01T13:48:00,KA-57 HR 6506,motorcycle,silver,female_adult,4,FIR-HVR-2021-00029,true,true,low_res
CCTV-00000396,CAM-KA-HVR-4459,dome,Traffic Police,"Near crime scene, Byadagi, Haveri",14.681312,75.10037,KA-HVR,STN-KA-HVR-0005,2021-08-01T06:13:00,,,,female_adult,1,FIR-HVR-2021-00029,false,false,medium_res
CCTV-00000397,CAM-KA-HVR-7322,traffic_enforcement,Traffic Police,"Near crime scene, Haveri, Haveri",14.889664,75.266386,KA-HVR,STN-KA-HVR-0003,2021-08-03T14:37:00,KA-08 GV 8942,auto_rickshaw,grey,male_adult,4,FIR-HVR-2021-00030,false,false,medium_res
CCTV-00000398,CAM-KA-HVR-5044,traffic_enforcement,Police Department,"Near crime scene, Haveri, Haveri",14.891555,75.266428,KA-HVR,STN-KA-HVR-0003,2021-08-03T12:34:00,,,,female_adult,2,FIR-HVR-2021-00030,true,false,low_res
CCTV-00000399,CAM-KA-BLG-6672,ptz,Police Department,"Near crime scene, Raibag, Belagavi",15.456129,74.755112,KA-BLG,STN-KA-BLG-0021,2021-08-03T17:55:00,KA-05 QI 8919,van,orange,unidentifiable,4,FIR-BLG-2021-00020,false,false,medium_res
CCTV-00000400,CAM-KA-BLG-3850,bullet,Bank,"Near crime scene, Raibag, Belagavi",15.458283,74.758039,KA-BLG,STN-KA-BLG-0021,2021-08-03T04:37:00,KA-28 HR 6044,van,white,juvenile,3,FIR-BLG-2021-00020,true,true,low_res
CCTV-00000401,CAM-KA-BLG-3156,bodycam,KSTDC,"Near crime scene, Belagavi, Belagavi",15.826735,74.225696,KA-BLG,STN-KA-BLG-0006,2021-08-06T05:49:00,KA-23 HN 4294,van,grey,unidentifiable,4,FIR-BLG-2021-00023,false,true,high_res
CCTV-00000402,CAM-KA-BLG-8775,dome,Traffic Police,"Near crime scene, Belagavi, Belagavi",15.829331,74.224155,KA-BLG,STN-KA-BLG-0006,2021-08-06T02:54:00,KA-02 RQ 4575,car,white,group_3plus,1,FIR-BLG-2021-00023,true,true,high_res
CCTV-00000403,CAM-KA-UDR-7245,ptz,Private Business,"Near crime scene, Udupi, Udupi",13.412525,74.736668,KA-UDR,STN-KA-UDR-0001,2021-08-06T22:54:00,,,,juvenile,3,FIR-UDR-2021-00010,false,true,medium_res
CCTV-00000404,CAM-KA-UDR-8366,bullet,BBMP,"Near crime scene, Udupi, Udupi",13.411884,74.734494,KA-UDR,STN-KA-UDR-0001,2021-08-06T00:57:00,,,,juvenile,4,FIR-UDR-2021-00010,false,true,low_res
CCTV-00000405,CAM-KA-UDR-4496,bodycam,Bank,"Near crime scene, Udupi, Udupi",13.412433,74.734449,KA-UDR,STN-KA-UDR-0001,2021-08-06T19:37:00,KA-57 ZW 1613,car,white,unidentifiable,1,FIR-UDR-2021-00010,true,true,corrupted
CCTV-00000406,CAM-KA-RBG-7225,bullet,Private Business,"Near crime scene, Navalgund, Dharwad",15.451256,75.347056,KA-RBG,STN-KA-RBG-0028,2021-08-08T08:06:00,KA-26 OQ 5505,car,yellow,group_3plus,4,FIR-RBG-2021-00048,false,true,medium_res
CCTV-00000407,CAM-KA-RBG-1724,bullet,Traffic Police,"Near crime scene, Navalgund, Dharwad",15.451212,75.345737,KA-RBG,STN-KA-RBG-0028,2021-08-08T04:07:00,,,,group_2,2,FIR-RBG-2021-00048,true,true,high_res
CCTV-00000408,CAM-KA-UDR-4893,dome,BBMP,"Near crime scene, Udupi, Udupi",13.504832,75.048931,KA-UDR,STN-KA-UDR-0006,2021-08-10T06:44:00,,,,juvenile,4,FIR-UDR-2021-00014,true,false,medium_res
CCTV-00000409,CAM-KA-RBG-9804,ptz,Private Business,"Near crime scene, Hubballi, Dharwad",15.549549,75.128103,KA-RBG,STN-KA-RBG-0009,2021-08-11T11:46:00,KA-12 QW 4370,van,silver,unidentifiable,2,FIR-RBG-2021-00051,true,false,high_res
CCTV-00000410,CAM-KA-UDR-5782,atm_internal,Traffic Police,"Near crime scene, Kundapura, Udupi",13.507375,74.515291,KA-UDR,STN-KA-UDR-0013,2021-08-12T12:33:00,,,,unidentifiable,2,FIR-UDR-2021-00016,true,true,low_res
CCTV-00000411,CAM-KA-RBG-4551,atm_internal,BBMP,"Near crime scene, Navalgund, Dharwad",15.366193,74.961177,KA-RBG,STN-KA-RBG-0029,2021-08-12T20:17:00,,,,group_3plus,3,FIR-RBG-2021-00052,true,true,low_res
CCTV-00000412,CAM-KA-RBG-9211,dome,KSTDC,"Near crime scene, Navalgund, Dharwad",15.36779,74.959278,KA-RBG,STN-KA-RBG-0029,2021-08-12T11:16:00,KA-18 NT 3389,auto_rickshaw,white,unidentifiable,1,FIR-RBG-2021-00052,false,false,medium_res
CCTV-00000413,CAM-KA-RBG-2845,atm_internal,Traffic Police,"Near crime scene, Navalgund, Dharwad",15.368548,74.961853,KA-RBG,STN-KA-RBG-0029,2021-08-12T22:24:00,KA-04 GS 7994,car,white,group_3plus,1,FIR-RBG-2021-00052,true,false,medium_res
CCTV-00000414,CAM-KA-KLP-9072,traffic_enforcement,Traffic Police,"Near crime scene, Shorapur, Kalaburagi",17.161739,77.376526,KA-KLP,STN-KA-KLP-0023,2021-08-12T10:38:00,,,,group_3plus,4,FIR-KLP-2021-00038,false,true,high_res
CCTV-00000415,CAM-KA-KLP-9340,atm_internal,Traffic Police,"Near crime scene, Shorapur, Kalaburagi",17.162438,77.376134,KA-KLP,STN-KA-KLP-0023,2021-08-12T09:50:00,KA-04 DV 6489,auto_rickshaw,grey,juvenile,2,FIR-KLP-2021-00038,true,true,high_res
CCTV-00000416,CAM-KA-MYS-3075,ptz,Police Department,"Near crime scene, Nanjangud, Mysuru",11.87428,76.496937,KA-MYS,STN-KA-MYS-0009,2021-08-14T12:44:00,,,,unidentifiable,1,FIR-MYS-2021-00021,false,true,medium_res
CCTV-00000417,CAM-KA-KLP-6504,traffic_enforcement,BBMP,"Near crime scene, Afzalpur, Kalaburagi",17.280166,76.551986,KA-KLP,STN-KA-KLP-0009,2021-08-15T04:50:00,,,,female_adult,4,FIR-KLP-2021-00040,true,true,medium_res
CCTV-00000418,CAM-KA-KLP-4379,bodycam,Police Department,"Near crime scene, Afzalpur, Kalaburagi",17.282662,76.550977,KA-KLP,STN-KA-KLP-0009,2021-08-15T21:53:00,KA-41 RC 2952,car,blue,unidentifiable,1,FIR-KLP-2021-00040,false,true,high_res
CCTV-00000419,CAM-KA-RBG-9214,dome,Traffic Police,"Near crime scene, Dharwad, Dharwad",15.327194,74.876481,KA-RBG,STN-KA-RBG-0000,2021-08-17T12:55:00,KA-08 DX 7172,van,black,unidentifiable,2,FIR-RBG-2021-00057,false,true,high_res
CCTV-00000420,CAM-KA-HBL-4322,ptz,Traffic Police,"Near crime scene, Navalgund, Hubballi-Dharwad",15.381314,74.865481,KA-HBL,STN-KA-HBL-0022,2021-08-18T13:36:00,KA-04 KI 1078,motorcycle,grey,group_3plus,1,FIR-HBL-2021-00054,true,true,low_res
CCTV-00000421,CAM-KA-HBL-8113,dome,Private Business,"Near crime scene, Navalgund, Hubballi-Dharwad",15.382222,74.863464,KA-HBL,STN-KA-HBL-0022,2021-08-18T17:01:00,,,,unidentifiable,3,FIR-HBL-2021-00054,false,true,corrupted
CCTV-00000422,CAM-KA-RBG-3978,bodycam,Bank,"Near crime scene, Navalgund, Dharwad",15.33667,74.950391,KA-RBG,STN-KA-RBG-0029,2021-08-19T14:49:00,KA-12 MB 7677,auto_rickshaw,black,female_adult,4,FIR-RBG-2021-00059,true,false,medium_res
CCTV-00000423,CAM-KA-RBG-2133,bodycam,Traffic Police,"Near crime scene, Navalgund, Dharwad",15.333705,74.951722,KA-RBG,STN-KA-RBG-0029,2021-08-19T06:29:00,KA-57 NM 4508,auto_rickshaw,yellow,juvenile,1,FIR-RBG-2021-00059,false,true,high_res
CCTV-00000424,CAM-KA-KLP-7326,bullet,KSTDC,"Near crime scene, Yadgir, Kalaburagi",17.184607,77.019393,KA-KLP,STN-KA-KLP-0029,2021-08-19T14:15:00,KA-25 GD 1308,auto_rickshaw,silver,unidentifiable,2,FIR-KLP-2021-00042,false,true,high_res
CCTV-00000425,CAM-KA-KLP-1170,bullet,BBMP,"Near crime scene, Yadgir, Kalaburagi",17.184474,77.022461,KA-KLP,STN-KA-KLP-0029,2021-08-19T03:01:00,KA-12 EZ 2317,van,silver,juvenile,3,FIR-KLP-2021-00042,false,false,low_res
CCTV-00000426,CAM-KA-KLP-4441,dome,BBMP,"Near crime scene, Afzalpur, Kalaburagi",17.382516,77.082082,KA-KLP,STN-KA-KLP-0006,2021-08-20T11:20:00,,,,group_3plus,3,FIR-KLP-2021-00043,true,true,high_res
CCTV-00000427,CAM-KA-KLP-8262,dome,KSTDC,"Near crime scene, Afzalpur, Kalaburagi",17.382363,77.084328,KA-KLP,STN-KA-KLP-0006,2021-08-20T23:06:00,,,,female_adult,2,FIR-KLP-2021-00043,true,true,medium_res
CCTV-00000428,CAM-KA-KLP-2442,bullet,Private Business,"Near crime scene, Kalaburagi, Kalaburagi",17.382311,76.984936,KA-KLP,STN-KA-KLP-0005,2021-08-20T13:19:00,KA-02 PH 7277,motorcycle,grey,unidentifiable,1,FIR-KLP-2021-00044,false,true,high_res
CCTV-00000429,CAM-KA-KLP-7578,bullet,Private Business,"Near crime scene, Kalaburagi, Kalaburagi",17.385301,76.98395,KA-KLP,STN-KA-KLP-0005,2021-08-20T09:49:00,KA-07 BQ 1471,auto_rickshaw,black,juvenile,3,FIR-KLP-2021-00044,true,false,high_res
CCTV-00000430,CAM-KA-KLP-3865,ptz,BBMP,"Near crime scene, Kalaburagi, Kalaburagi",17.383085,76.98369,KA-KLP,STN-KA-KLP-0005,2021-08-20T03:37:00,,,,group_3plus,1,FIR-KLP-2021-00044,true,false,medium_res
CCTV-00000431,CAM-KA-BLR-1780,traffic_enforcement,Private Business,"Near crime scene, Yelahanka, Bengaluru Urban",12.913336,77.573895,KA-BLR,STN-KA-BLR-0039,2021-08-21T09:00:00,,,,juvenile,1,FIR-BLR-2021-00124,false,true,medium_res
CCTV-00000432,CAM-KA-BLR-7333,bullet,Bank,"Near crime scene, Yelahanka, Bengaluru Urban",12.914551,77.575841,KA-BLR,STN-KA-BLR-0039,2021-08-21T12:38:00,,,,juvenile,4,FIR-BLR-2021-00124,false,true,medium_res
CCTV-00000433,CAM-KA-RBG-3016,traffic_enforcement,Police Department,"Near crime scene, Kalghatagi, Dharwad",15.376394,74.863997,KA-RBG,STN-KA-RBG-0017,2021-08-23T03:22:00,KA-01 NB 2171,motorcycle,red,male_adult,1,FIR-RBG-2021-00060,true,true,low_res
CCTV-00000434,CAM-KA-RBG-4739,bullet,BBMP,"Near crime scene, Kalghatagi, Dharwad",15.376676,74.866418,KA-RBG,STN-KA-RBG-0017,2021-08-23T13:02:00,,,,female_adult,3,FIR-RBG-2021-00060,false,true,high_res
CCTV-00000435,CAM-KA-KLP-4674,traffic_enforcement,Private Business,"Near crime scene, Afzalpur, Kalaburagi",17.282988,76.551794,KA-KLP,STN-KA-KLP-0009,2021-08-25T07:12:00,KA-06 BQ 9574,van,orange,male_adult,3,FIR-KLP-2021-00047,false,true,medium_res
CCTV-00000436,CAM-KA-HBL-9361,atm_internal,BBMP,"Near crime scene, Kalghatagi, Hubballi-Dharwad",15.093191,74.985133,KA-HBL,STN-KA-HBL-0017,2021-08-25T22:24:00,KA-57 JQ 7723,motorcycle,blue,group_2,3,FIR-HBL-2021-00055,true,true,high_res
CCTV-00000437,CAM-KA-RBG-8147,dome,BBMP,"Near crime scene, Hubballi, Dharwad",15.255932,74.755231,KA-RBG,STN-KA-RBG-0013,2021-08-28T23:36:00,,,,unidentifiable,2,FIR-RBG-2021-00061,false,true,low_res
CCTV-00000438,CAM-KA-RBG-7101,ptz,KSTDC,"Near crime scene, Hubballi, Dharwad",15.256894,74.756684,KA-RBG,STN-KA-RBG-0013,2021-08-28T01:50:00,KA-12 WD 5332,van,white,male_adult,4,FIR-RBG-2021-00061,true,true,high_res
CCTV-00000439,CAM-KA-RBG-2550,traffic_enforcement,Police Department,"Near crime scene, Hubballi, Dharwad",15.254288,74.758768,KA-RBG,STN-KA-RBG-0013,2021-08-28T13:36:00,,,,female_adult,4,FIR-RBG-2021-00061,false,true,low_res
CCTV-00000440,CAM-KA-RBG-8276,bullet,Bank,"Near crime scene, Kalghatagi, Dharwad",15.493879,74.993661,KA-RBG,STN-KA-RBG-0022,2021-08-30T11:45:00,,,,female_adult,1,FIR-RBG-2021-00063,true,false,medium_res
CCTV-00000441,CAM-KA-RBG-7394,dome,KSTDC,"Near crime scene, Kalghatagi, Dharwad",15.496405,74.996503,KA-RBG,STN-KA-RBG-0022,2021-08-30T12:39:00,KA-17 VR 7588,motorcycle,black,unidentifiable,2,FIR-RBG-2021-00063,false,true,medium_res
CCTV-00000442,CAM-KA-RBG-8454,dome,Police Department,"Near crime scene, Kalghatagi, Dharwad",15.494612,74.993128,KA-RBG,STN-KA-RBG-0022,2021-08-30T08:50:00,,,,unidentifiable,3,FIR-RBG-2021-00063,false,true,low_res
CCTV-00000443,CAM-KA-RBG-4321,dome,KSTDC,"Near crime scene, Dharwad, Dharwad",15.520298,75.020201,KA-RBG,STN-KA-RBG-0001,2021-09-01T06:40:00,,,,group_2,1,FIR-RBG-2021-00065,true,false,high_res
CCTV-00000444,CAM-KA-RBG-1570,ptz,Police Department,"Near crime scene, Dharwad, Dharwad",15.52003,75.022097,KA-RBG,STN-KA-RBG-0001,2021-09-01T06:25:00,KA-09 GC 7814,motorcycle,yellow,group_2,1,FIR-RBG-2021-00065,false,true,medium_res
CCTV-00000445,CAM-KA-RBG-1716,bullet,Private Business,"Near crime scene, Dharwad, Dharwad",15.519801,75.020671,KA-RBG,STN-KA-RBG-0001,2021-09-01T05:44:00,,,,male_adult,2,FIR-RBG-2021-00065,false,true,high_res
CCTV-00000446,CAM-KA-UDR-8429,dome,Police Department,"Near crime scene, Kundapura, Udupi",13.51771,75.18088,KA-UDR,STN-KA-UDR-0014,2021-09-01T09:54:00,KA-26 SO 8322,motorcycle,green,male_adult,3,FIR-UDR-2021-00018,false,true,high_res
CCTV-00000447,CAM-KA-UDR-5801,atm_internal,KSTDC,"Near crime scene, Kundapura, Udupi",13.519883,75.178225,KA-UDR,STN-KA-UDR-0014,2021-09-01T08:14:00,KA-38 OP 5295,car,white,female_adult,1,FIR-UDR-2021-00018,false,true,high_res
CCTV-00000448,CAM-KA-UDR-8563,bodycam,Traffic Police,"Near crime scene, Kundapura, Udupi",13.51706,75.181675,KA-UDR,STN-KA-UDR-0014,2021-09-01T11:30:00,,,,unidentifiable,2,FIR-UDR-2021-00018,true,true,corrupted
CCTV-00000449,CAM-KA-BLG-1841,bullet,BBMP,"Near crime scene, Chikkodi, Belagavi",15.584469,74.761736,KA-BLG,STN-KA-BLG-0020,2021-09-04T16:30:00,KA-04 JD 6984,motorcycle,blue,male_adult,2,FIR-BLG-2021-00024,false,true,low_res
CCTV-00000450,CAM-KA-BLG-9972,traffic_enforcement,KSTDC,"Near crime scene, Chikkodi, Belagavi",15.584895,74.760895,KA-BLG,STN-KA-BLG-0020,2021-09-04T19:09:00,KA-32 WD 1005,motorcycle,red,juvenile,3,FIR-BLG-2021-00024,true,true,medium_res
CCTV-00000451,CAM-KA-BLG-8445,traffic_enforcement,Police Department,"Near crime scene, Chikkodi, Belagavi",15.582727,74.760344,KA-BLG,STN-KA-BLG-0020,2021-09-04T05:32:00,,,,group_2,3,FIR-BLG-2021-00024,true,true,high_res
CCTV-00000452,CAM-KA-UDR-9662,dome,BBMP,"Near crime scene, Brahmavar, Udupi",13.378909,74.979889,KA-UDR,STN-KA-UDR-0023,2021-09-04T11:17:00,,,,group_3plus,4,FIR-UDR-2021-00019,true,true,medium_res
CCTV-00000453,CAM-KA-BLR-4445,traffic_enforcement,Bank,"Near crime scene, Bengaluru South, Bengaluru Urban",13.390434,77.571414,KA-BLR,STN-KA-BLR-0017,2021-09-06T14:23:00,KA-17 OQ 7119,motorcycle,white,group_2,4,FIR-BLR-2021-00129,true,true,medium_res
CCTV-00000454,CAM-KA-BLR-7491,atm_internal,Private Business,"Near crime scene, Bengaluru South, Bengaluru Urban",13.387389,77.568121,KA-BLR,STN-KA-BLR-0017,2021-09-06T06:43:00,,,,juvenile,3,FIR-BLR-2021-00129,false,true,high_res
CCTV-00000455,CAM-KA-BLR-6903,traffic_enforcement,Bank,"Near crime scene, Bengaluru South, Bengaluru Urban",13.389273,77.571593,KA-BLR,STN-KA-BLR-0017,2021-09-06T09:55:00,KA-09 BL 6191,auto_rickshaw,green,group_2,4,FIR-BLR-2021-00129,false,false,low_res
CCTV-00000456,CAM-KA-RBG-6372,bodycam,Traffic Police,"Near crime scene, Dharwad, Dharwad",15.447888,75.350394,KA-RBG,STN-KA-RBG-0003,2021-09-08T18:35:00,,,,juvenile,2,FIR-RBG-2021-00069,true,false,high_res
CCTV-00000457,CAM-KA-RBG-6676,traffic_enforcement,Traffic Police,"Near crime scene, Dharwad, Dharwad",15.448702,75.351868,KA-RBG,STN-KA-RBG-0003,2021-09-08T00:13:00,KA-08 CO 2754,auto_rickshaw,yellow,unidentifiable,1,FIR-RBG-2021-00069,false,true,medium_res
CCTV-00000458,CAM-KA-KLP-7635,bodycam,Traffic Police,"Near crime scene, Afzalpur, Kalaburagi",17.276508,76.549924,KA-KLP,STN-KA-KLP-0009,2021-09-08T12:55:00,KA-42 AZ 1145,auto_rickshaw,white,unidentifiable,3,FIR-KLP-2021-00050,true,true,corrupted
CCTV-00000459,CAM-KA-KLP-6145,atm_internal,BBMP,"Near crime scene, Afzalpur, Kalaburagi",17.27584,76.549699,KA-KLP,STN-KA-KLP-0009,2021-09-08T23:17:00,,,,group_2,3,FIR-KLP-2021-00050,false,true,high_res
CCTV-00000460,CAM-KA-KLP-6918,atm_internal,Bank,"Near crime scene, Afzalpur, Kalaburagi",17.27794,76.550584,KA-KLP,STN-KA-KLP-0009,2021-09-08T15:52:00,,,,female_adult,4,FIR-KLP-2021-00050,true,true,medium_res
CCTV-00000461,CAM-KA-BLR-5866,bullet,Police Department,"Near crime scene, Rajarajeshwari Nagar, Bengaluru Urban",12.879938,77.613189,KA-BLR,STN-KA-BLR-0044,2021-09-09T22:48:00,,,,unidentifiable,3,FIR-BLR-2021-00130,true,true,low_res
CCTV-00000462,CAM-KA-RBG-6259,dome,Private Business,"Near crime scene, Dharwad, Dharwad",15.308026,75.277149,KA-RBG,STN-KA-RBG-0005,2021-09-10T01:53:00,,,,male_adult,2,FIR-RBG-2021-00070,false,true,medium_res
CCTV-00000463,CAM-KA-RBG-3354,bodycam,Police Department,"Near crime scene, Dharwad, Dharwad",15.305969,75.275131,KA-RBG,STN-KA-RBG-0005,2021-09-10T18:23:00,KA-01 SU 6417,van,silver,group_2,3,FIR-RBG-2021-00070,false,true,medium_res
CCTV-00000464,CAM-KA-HBL-9013,bodycam,Police Department,"Near crime scene, Navalgund, Hubballi-Dharwad",15.334209,75.15342,KA-HBL,STN-KA-HBL-0018,2021-09-10T14:21:00,,,,male_adult,3,FIR-HBL-2021-00057,false,true,low_res
CCTV-00000465,CAM-KA-UDR-9133,ptz,KSTDC,"Near crime scene, Kundapura, Udupi",13.486773,74.726112,KA-UDR,STN-KA-UDR-0009,2021-09-11T01:16:00,,,,group_3plus,3,FIR-UDR-2021-00020,true,true,high_res
CCTV-00000466,CAM-KA-UDR-9321,dome,Police Department,"Near crime scene, Kundapura, Udupi",13.485759,74.723721,KA-UDR,STN-KA-UDR-0009,2021-09-11T13:17:00,KA-01 AV 9626,car,silver,unidentifiable,4,FIR-UDR-2021-00020,false,true,corrupted
CCTV-00000467,CAM-KA-DVG-8580,traffic_enforcement,KSTDC,"Near crime scene, Harapanahalli, Davanagere",14.761076,75.674766,KA-DVG,STN-KA-DVG-0012,2021-09-12T15:47:00,KA-12 TR 6741,motorcycle,yellow,male_adult,4,FIR-DVG-2021-00007,true,true,medium_res
CCTV-00000468,CAM-KA-DVG-2712,ptz,Police Department,"Near crime scene, Harapanahalli, Davanagere",14.761459,75.67279,KA-DVG,STN-KA-DVG-0012,2021-09-12T16:26:00,,,,female_adult,1,FIR-DVG-2021-00007,true,false,medium_res
CCTV-00000469,CAM-KA-BDR-2114,bullet,Traffic Police,"Near crime scene, Aurad, Bidar",17.700282,77.437743,KA-BDR,STN-KA-BDR-0010,2021-09-12T20:58:00,,,,female_adult,3,FIR-BDR-2021-00010,false,true,high_res
CCTV-00000470,CAM-KA-BDR-5833,ptz,KSTDC,"Near crime scene, Aurad, Bidar",17.700154,77.437974,KA-BDR,STN-KA-BDR-0010,2021-09-12T10:35:00,,,,group_2,4,FIR-BDR-2021-00010,false,true,low_res
CCTV-00000471,CAM-KA-BDR-2778,traffic_enforcement,Private Business,"Near crime scene, Aurad, Bidar",17.699182,77.440159,KA-BDR,STN-KA-BDR-0010,2021-09-12T05:16:00,KA-08 CY 6666,van,grey,female_adult,3,FIR-BDR-2021-00010,false,false,corrupted
CCTV-00000472,CAM-KA-UDR-3818,bullet,Bank,"Near crime scene, Udupi, Udupi",13.354546,74.711922,KA-UDR,STN-KA-UDR-0002,2021-09-15T15:43:00,,,,group_3plus,3,FIR-UDR-2021-00022,false,true,high_res
CCTV-00000473,CAM-KA-UDR-8030,bodycam,Bank,"Near crime scene, Udupi, Udupi",13.355585,74.712835,KA-UDR,STN-KA-UDR-0002,2021-09-15T03:28:00,KA-22 YU 6416,car,silver,female_adult,3,FIR-UDR-2021-00022,false,true,low_res
CCTV-00000474,CAM-KA-UDR-4075,traffic_enforcement,Private Business,"Near crime scene, Udupi, Udupi",13.352467,74.71043,KA-UDR,STN-KA-UDR-0002,2021-09-15T17:40:00,,,,juvenile,2,FIR-UDR-2021-00022,false,true,high_res
CCTV-00000475,CAM-KA-BLR2-1018,dome,KSTDC,"Near crime scene, Siruguppa, Ballari",15.08867,76.549909,KA-BLR2,STN-KA-BLR2-0026,2021-09-15T20:53:00,KA-03 AL 4637,car,black,unidentifiable,2,FIR-BLR2-2021-00020,false,true,high_res
CCTV-00000476,CAM-KA-BLR2-4779,atm_internal,BBMP,"Near crime scene, Siruguppa, Ballari",15.087327,76.548455,KA-BLR2,STN-KA-BLR2-0026,2021-09-15T14:59:00,KA-09 TC 7349,car,red,group_3plus,3,FIR-BLR2-2021-00020,false,false,corrupted
CCTV-00000477,CAM-KA-RBG-2613,traffic_enforcement,BBMP,"Near crime scene, Dharwad, Dharwad",15.291166,74.889539,KA-RBG,STN-KA-RBG-0000,2021-09-17T13:49:00,,,,juvenile,2,FIR-RBG-2021-00073,false,true,medium_res
CCTV-00000478,CAM-KA-RBG-1302,dome,BBMP,"Near crime scene, Dharwad, Dharwad",15.289191,74.887891,KA-RBG,STN-KA-RBG-0000,2021-09-17T22:54:00,,,,female_adult,3,FIR-RBG-2021-00073,false,true,medium_res
CCTV-00000479,CAM-KA-RBG-4011,atm_internal,Traffic Police,"Near crime scene, Dharwad, Dharwad",15.290263,74.890065,KA-RBG,STN-KA-RBG-0000,2021-09-17T02:15:00,,,,group_2,1,FIR-RBG-2021-00073,true,true,low_res
CCTV-00000480,CAM-KA-DVG-9870,bodycam,Bank,"Near crime scene, Davanagere, Davanagere",14.543957,75.742241,KA-DVG,STN-KA-DVG-0005,2021-09-17T09:40:00,,,,unidentifiable,1,FIR-DVG-2021-00011,true,false,corrupted
CCTV-00000481,CAM-KA-DVG-2522,bullet,Bank,"Near crime scene, Davanagere, Davanagere",14.541873,75.739742,KA-DVG,STN-KA-DVG-0005,2021-09-17T17:59:00,,,,female_adult,3,FIR-DVG-2021-00011,true,true,medium_res
CCTV-00000482,CAM-KA-BSD-3865,bodycam,Police Department,"Near crime scene, Bagalkote, Bagalkote",16.327646,75.719957,KA-BSD,STN-KA-BSD-0003,2021-09-19T13:31:00,,,,unidentifiable,1,FIR-BSD-2021-00004,true,false,high_res
CCTV-00000483,CAM-KA-BSD-1333,atm_internal,Traffic Police,"Near crime scene, Bagalkote, Bagalkote",16.328754,75.716507,KA-BSD,STN-KA-BSD-0003,2021-09-19T06:26:00,KA-28 ZN 3756,motorcycle,green,unidentifiable,1,FIR-BSD-2021-00004,false,true,medium_res
CCTV-00000484,CAM-KA-BSD-1218,bullet,Private Business,"Near crime scene, Bagalkote, Bagalkote",16.327718,75.7195,KA-BSD,STN-KA-BSD-0003,2021-09-19T02:56:00,KA-04 KH 3860,auto_rickshaw,grey,juvenile,3,FIR-BSD-2021-00004,true,true,low_res
CCTV-00000485,CAM-KA-KLP-9077,dome,Traffic Police,"Near crime scene, Gulbarga, Kalaburagi",17.374718,77.149116,KA-KLP,STN-KA-KLP-0014,2021-09-19T16:23:00,KA-04 LM 8628,van,yellow,male_adult,4,FIR-KLP-2021-00053,true,true,low_res
CCTV-00000486,CAM-KA-KLP-9919,dome,KSTDC,"Near crime scene, Gulbarga, Kalaburagi",17.374813,77.14921,KA-KLP,STN-KA-KLP-0014,2021-09-19T05:52:00,,,,juvenile,1,FIR-KLP-2021-00053,false,false,high_res
